doy,doy_sin,Elevation_m,Latitude,Longitude,fsca,recon_swemean,recon_swe,TB10V_TB18V,TB18V_TB36V
91,71,4442,3571,6989,87,400,456,3.46933,10.76067
91,71,3963,3568,6987,91,306,373,2.188507,8.806183
91,71,3446,3565,6984,92,277,339,1.181824,7.140091
91,71,3970,3562,6982,90,399,454,-0.4191895,7.182861
91,71,4026,3559,6980,89,428,525,-0.9590607,7.47171
91,71,4333,3554,6975,84,427,486,-1.114227,8.71698
91,71,4043,3551,6972,88,304,367,-1.303314,10.89069
91,71,4300,3548,6970,89,302,367,-0.5145874,12.06192
91,71,3712,3545,6967,85,203,276,-0.7270355,9.664352
91,71,3650,3542,6965,84,0,192,-0.7965088,7.334961
91,71,2913,3540,6962,69,0,78,-1.072876,3.315247
91,71,2713,3537,6960,47,0,35,-1.103455,-0.08192444
91,71,2294,3534,6958,15,0,10,-1.028885,-0.7093048
91,71,2333,3531,6955,12,0,5,-0.9612427,-1.051178
91,71,2312,3528,6953,9,0,4,-1.047241,-0.9476318
91,71,2240,3526,6950,12,0,7,-1.178055,-1.707336
91,71,2435,3523,6948,11,0,4,-1.436127,-0.6998291
91,71,2426,3520,6946,17,0,10,-2.079651,0.908905
91,71,2633,3517,6943,40,0,52,-2.02742,1.375809
91,71,4543,3579,7000,82,428,516,7.983215,12.79843
91,71,4291,3576,6998,82,427,514,6.083298,13.81137
91,71,4343,3573,6995,86,462,550,4.226181,13.45981
91,71,4274,3571,6993,90,351,407,2.210739,11.58876
91,71,3807,3568,6990,92,239,330,0.8660126,8.810867
91,71,3370,3565,6988,91,173,264,-0.01409912,6.793549
91,71,3721,3562,6985,89,285,300,-1.119934,4.888
91,71,3652,3559,6983,88,304,389,-1.389374,4.957184
91,71,4180,3557,6981,87,398,484,-2.766144,6.406113
91,71,4365,3554,6978,86,312,339,-2.260315,6.312683
91,71,3789,3551,6976,90,180,292,-2.343414,6.859116
91,71,3576,3548,6973,91,179,261,-1.779846,6.572571
91,71,3557,3545,6971,86,0,175,-1.211334,4.794647
91,71,3064,3542,6968,80,0,113,-1.045517,3.736511
91,71,2893,3540,6966,62,0,56,-1.170273,2.225113
91,71,2449,3537,6964,25,0,9,-1.304764,-0.03012085
91,71,2355,3534,6961,17,0,9,-1.274643,-0.8660583
91,71,2737,3531,6959,43,0,20,-1.422668,-1.330673
91,71,2768,3528,6956,45,79,40,-1.217407,-1.235352
91,71,2949,3526,6954,58,96,80,-1.142502,-0.4429016
91,71,2503,3523,6951,32,0,26,-1.230042,0.9753571
91,71,2777,3520,6949,41,0,39,-1.731689,2.332291
91,71,2954,3517,6947,65,105,123,-2.027618,3.023895
91,71,4590,3579,7004,83,389,437,8.090256,11.49071
91,71,4638,3576,7001,82,384,414,6.093521,12.88115
91,71,4088,3573,6999,82,370,413,4.01767,12.66769
91,71,3996,3571,6996,87,327,366,1.975235,11.3394
91,71,3502,3568,6994,90,194,271,-0.1934509,7.981918
91,71,3206,3565,6991,89,146,224,-0.917572,5.419907
91,71,3128,3562,6989,86,0,194,-1.557999,3.127106
91,71,3599,3559,6986,86,0,233,-2.145172,1.72226
91,71,3356,3557,6984,81,0,289,-3.239227,2.775696
91,71,3874,3554,6982,84,273,370,-3.107971,3.546921
91,71,3405,3551,6979,88,0,226,-2.970123,4.570007
91,71,3059,3548,6977,83,0,133,-2.342697,5.079727
91,71,3041,3545,6974,69,0,76,-2.23172,2.592773
91,71,2655,3542,6972,49,0,37,-1.272049,0.983429
91,71,2482,3540,6969,38,0,30,-0.8906708,-0.3486633
91,71,2469,3537,6967,31,0,24,-1.211655,0.867981
91,71,2516,3534,6965,38,0,32,-0.6314087,0.06782532
91,71,2686,3531,6962,40,0,22,-0.544632,-0.4834442
91,71,3273,3528,6960,79,115,95,-0.3035431,-0.1363068
91,71,3448,3526,6957,87,155,173,0.003707886,0.6960754
91,71,3093,3523,6955,71,113,103,0.06851196,2.059662
91,71,2834,3520,6952,59,62,65,-0.04316711,2.934387
91,71,4518,3579,7007,81,408,473,8.117523,11.03856
91,71,4373,3576,7005,82,360,406,6.312454,12.06311
91,71,4467,3573,7002,82,374,405,4.270004,10.85081
91,71,3942,3571,7000,81,372,408,1.851685,10.3615
91,71,3547,3568,6997,82,295,372,-0.1429901,5.90387
91,71,3345,3565,6995,81,234,305,-1.191711,3.014435
91,71,3275,3562,6992,81,195,238,-2.075211,0.9504242
91,71,2997,3559,6990,76,0,160,-2.097061,-1.198929
91,71,3105,3557,6987,74,0,145,-3.337296,-0.5621948
91,71,3312,3554,6985,76,0,242,-3.181198,-0.04006958
91,71,3109,3551,6983,75,0,157,-3.000549,2.296204
91,71,2763,3548,6980,58,0,60,-2.366516,2.62944
91,71,2476,3545,6978,33,0,26,-1.553909,1.953995
91,71,2518,3542,6975,39,0,34,-1.217804,0.6270142
91,71,2764,3540,6973,49,132,74,-0.5155182,0.2891541
91,71,2681,3537,6970,60,0,75,-0.07012939,0.5386047
91,71,3215,3534,6968,77,113,139,-0.301239,1.251907
91,71,2581,3531,6966,39,84,37,0.06428528,0.04922485
91,71,2831,3528,6963,45,0,36,0.3288879,0.6674194
91,71,3183,3526,6961,71,0,82,0.2357025,1.556107
91,71,3429,3523,6958,87,0,120,0.7010498,3.00322
91,71,3300,3520,6956,85,111,138,0.4036102,5.092361
91,71,3361,3517,6954,88,233,267,-0.02389526,5.662125
91,71,4677,3582,7013,81,400,428,9.008255,10.85526
91,71,4579,3579,7011,81,409,483,8.018265,9.777664
91,71,4080,3576,7008,81,377,474,6.507904,10.65677
91,71,4213,3573,7006,81,419,504,4.67514,9.206909
91,71,4186,3571,7003,82,312,348,2.627426,6.923798
91,71,3779,3568,7001,82,306,374,0.3470306,4.773758
91,71,3726,3565,6998,82,322,374,-0.6620331,1.026382
91,71,3507,3562,6996,76,151,225,-1.69931,0.08729553
91,71,3095,3559,6993,68,0,111,-2.156235,-1.379517
91,71,2761,3557,6991,63,0,65,-2.859238,-1.729584
91,71,2701,3554,6988,63,0,86,-2.489395,-1.569946
91,71,2740,3551,6986,55,0,60,-2.590714,0.6068115
91,71,2668,3548,6984,41,0,30,-1.780594,2.31694
91,71,3010,3545,6981,50,110,81,-0.842453,2.031708
91,71,2946,3542,6979,50,80,62,-0.04772949,0.4425964
91,71,2776,3540,6976,60,0,84,0.4170837,-0.239624
91,71,3311,3537,6974,80,138,142,0.8116455,-0.2486572
91,71,3325,3534,6971,88,209,264,1.183136,1.637054
91,71,3216,3531,6969,82,0,167,1.086578,1.720825
91,71,2537,3528,6967,31,0,11,0.9595947,2.012878
91,71,2712,3526,6964,32,0,19,1.003738,1.73027
91,71,3023,3523,6962,77,132,123,1.365891,2.203934
91,71,3288,3520,6959,94,202,245,1.241577,4.643707
91,71,3893,3517,6957,91,270,325,0.7124939,6.740784
91,71,4769,3587,7022,80,355,387,7.622757,15.15103
91,71,4737,3585,7019,80,409,430,8.187744,13.55341
91,71,4561,3582,7017,82,378,426,8.254196,12.03253
91,71,4390,3579,7014,82,375,449,7.831543,10.17825
91,71,4432,3576,7012,78,395,473,6.733688,7.405594
91,71,3749,3573,7009,79,345,414,5.148254,5.660614
91,71,3813,3571,7007,79,260,324,3.384262,3.495804
91,71,3486,3568,7004,79,0,264,1.467285,3.227753
91,71,3701,3565,7002,80,0,277,0.4355927,1.11116
91,71,3199,3562,6999,75,0,121,-0.9597321,0.9904633
91,71,2901,3559,6997,64,85,81,-1.037445,0.3451996
91,71,2875,3557,6994,63,93,116,-2.034653,0.386322
91,71,3040,3554,6992,61,129,147,-1.633453,-1.230804
91,71,2988,3551,6989,56,119,123,-1.218079,-0.3605652
91,71,2801,3548,6987,56,0,68,-0.8052063,2.025787
91,71,3444,3545,6985,64,187,158,0.2446899,3.43158
91,71,3018,3542,6982,60,0,108,1.100037,5.071228
91,71,3418,3540,6980,70,97,113,1.942047,2.581787
91,71,3142,3537,6977,78,0,130,2.333618,1.608154
91,71,3844,3534,6975,90,247,336,2.518723,2.571381
91,71,3759,3531,6972,90,192,278,2.326736,4.420303
91,71,3027,3528,6970,72,95,100,2.213531,5.395844
91,71,2794,3526,6968,49,91,53,2.208099,4.256882
91,71,3516,3523,6965,85,218,244,2.110504,3.132599
91,71,3805,3520,6963,89,280,353,1.942505,4.380371
91,71,3748,3517,6960,87,350,469,1.461639,6.403091
91,71,4491,3585,7023,80,336,354,7.268448,13.13083
91,71,4646,3582,7020,80,373,413,7.798355,12.05916
91,71,4148,3579,7018,81,339,402,8.119751,9.027954
91,71,4308,3576,7015,81,391,446,7.172333,6.953293
91,71,4068,3573,7013,84,319,344,5.669708,3.582367
91,71,3393,3571,7010,78,228,257,4.196564,1.674103
91,71,3158,3568,7008,75,158,190,2.569061,1.30481
91,71,3164,3565,7005,76,0,157,1.871353,1.960281
91,71,2886,3562,7003,73,129,103,0.7111969,2.978943
91,71,3018,3559,7000,70,190,175,0.4638367,2.979752
91,71,3258,3557,6998,71,226,254,-0.127243,2.89679
91,71,3360,3554,6995,69,161,215,-0.338562,2.959137
91,71,3592,3551,6993,67,182,199,0.1589508,1.98671
91,71,3452,3548,6990,68,164,193,0.4439545,2.947464
91,71,3119,3545,6988,66,136,158,1.328827,3.43454
91,71,3701,3542,6986,69,177,230,2.463135,5.759201
91,71,3186,3540,6983,70,122,158,3.12767,6.48941
91,71,3740,3537,6981,77,130,171,3.810959,5.868332
91,71,3684,3534,6978,86,210,265,4.097397,8.025406
91,71,4373,3531,6976,90,215,264,3.553589,7.826141
91,71,3661,3528,6973,92,0,238,3.252304,9.001556
91,71,2792,3526,6971,49,0,41,3.119019,7.151031
91,71,3114,3523,6969,60,0,106,3.117218,5.402313
91,71,4141,3520,6966,87,244,285,3.262436,4.456802
91,71,4556,3585,7026,84,371,400,6.333542,11.78882
91,71,4216,3582,7024,82,432,500,7.383102,10.53227
91,71,4120,3579,7021,82,348,399,7.646362,10.13013
91,71,3697,3576,7019,85,391,456,7.689178,7.323074
91,71,3625,3573,7016,84,296,312,6.973984,3.78627
91,71,3327,3571,7014,84,274,283,5.299759,2.031616
91,71,3197,3568,7011,78,276,297,3.738159,2.132416
91,71,3188,3565,7009,78,301,336,3.258423,3.416779
91,71,3113,3562,7006,77,277,312,2.458923,5.482452
91,71,3177,3559,7004,75,233,249,2.317734,6.287018
91,71,3760,3557,7001,77,327,363,2.021347,5.719315
91,71,3693,3554,6999,76,283,365,1.329834,5.513855
91,71,3249,3551,6996,71,186,248,1.006699,6.148651
91,71,4072,3548,6994,71,218,266,1.58934,7.127426
91,71,3599,3545,6992,71,171,229,2.172897,6.683701
91,71,3823,3542,6989,68,196,235,3.131927,6.808716
91,71,4017,3540,6987,73,208,274,4.407547,7.837921
91,71,3670,3537,6984,79,171,219,4.634293,8.540955
91,71,3913,3534,6982,84,179,238,5.348709,9.917618
91,71,4268,3531,6979,89,241,316,4.904449,11.26108
91,71,3990,3528,6977,91,132,207,4.689392,11.14058
91,71,2998,3526,6974,53,0,41,4.363663,8.801605
91,71,2968,3523,6972,49,72,53,4.342514,5.968964
91,71,3185,3520,6970,90,171,234,4.336426,4.207413
91,71,4113,3517,6967,86,323,384,4.144363,4.703384
91,71,4364,3582,7027,84,433,459,6.486038,11.48868
91,71,4021,3579,7025,90,476,563,6.806839,10.90796
91,71,3993,3576,7022,89,496,595,7.106064,9.616409
91,71,3641,3573,7020,85,445,519,7.153381,7.480576
91,71,3645,3571,7017,83,469,542,6.597366,4.592056
91,71,3516,3568,7015,83,388,438,5.091568,3.678574
91,71,3838,3565,7012,83,410,447,4.655701,4.400345
91,71,3663,3562,7010,82,352,425,4.12294,6.622803
91,71,3452,3559,7007,78,255,308,3.977051,8.764709
91,71,3834,3557,7005,78,289,339,3.764923,10.36327
91,71,4066,3554,7002,78,271,364,2.937805,9.493591
91,71,4027,3551,7000,74,234,317,2.264771,9.405884
91,71,3594,3548,6997,75,223,321,2.188263,10.26726
91,71,4421,3545,6995,80,251,311,2.948425,10.56987
91,71,3771,3542,6993,72,183,242,3.666,9.364868
91,71,4474,3540,6990,78,257,311,4.652527,9.682404
91,71,4198,3537,6988,81,195,254,5.456604,10.1093
91,71,4482,3534,6985,84,237,285,5.672546,12.17151
91,71,4261,3531,6983,90,233,282,6.213776,12.18695
91,71,4316,3528,6980,90,235,289,6.064636,11.62917
91,71,3139,3526,6978,62,0,85,5.85318,9.891144
91,71,2871,3523,6976,52,73,58,5.639709,6.377869
91,71,3844,3520,6973,90,214,263,5.907578,3.613922
91,71,3747,3517,6971,90,352,495,5.412277,3.809219
91,71,4348,3576,7025,89,401,465,6.666077,10.7713
91,71,4297,3573,7023,89,399,463,6.909286,10.09593
91,71,3995,3571,7021,83,398,474,7.077637,8.016769
91,71,4163,3568,7018,83,325,367,6.45755,7.204575
91,71,4013,3565,7016,85,323,375,5.734161,6.506989
91,71,4344,3562,7013,83,314,347,5.728226,6.553238
91,71,4237,3559,7011,83,287,343,5.248291,8.723114
91,71,3521,3557,7008,81,221,278,5.209747,11.04631
91,71,4486,3554,7006,80,275,327,4.681259,12.66771
91,71,4220,3551,7003,79,335,425,3.973465,12.28328
91,71,4212,3548,7001,76,249,322,3.445831,11.61827
91,71,3937,3545,6998,83,254,345,3.525696,10.59958
91,71,4460,3542,6996,82,292,372,3.846497,9.609528
91,71,4139,3540,6994,82,289,392,4.778671,9.792847
91,71,4628,3537,6991,85,294,378,5.403519,11.10219
91,71,4286,3534,6989,87,284,369,5.758545,12.19443
91,71,4620,3531,6986,90,315,375,6.476364,12.2563
91,71,4516,3528,6984,92,283,313,6.659897,11.7343
91,71,3684,3526,6981,79,0,135,6.967102,10.3846
91,71,3246,3523,6979,64,0,66,6.836136,8.166687
91,71,3234,3520,6977,85,139,172,6.974991,5.756622
91,71,4317,3517,6974,90,283,343,6.694397,5.947937
91,71,4708,3573,7026,86,328,345,6.678116,10.12816
91,71,4483,3571,7024,85,322,358,6.504562,10.33974
91,71,4489,3568,7022,83,322,383,6.461914,9.25415
91,71,3952,3565,7019,84,274,339,6.761734,7.819504
91,71,4645,3562,7017,81,343,380,6.636368,8.07634
91,71,4516,3559,7014,83,301,345,6.148834,8.659851
91,71,4283,3557,7012,83,238,282,6.440002,9.904877
91,71,3705,3554,7009,83,269,336,6.129135,12.2122
91,71,4515,3551,7007,83,376,472,5.620987,12.88615
91,71,4411,3548,7004,81,344,443,5.138321,11.93639
91,71,3839,3545,7002,84,273,426,4.81987,11.39378
91,71,4350,3542,6999,86,335,457,4.646057,10.97136
91,71,4466,3540,6997,86,343,454,4.10994,10.50551
91,71,4379,3537,6995,89,394,502,4.797562,9.250931
91,71,4657,3534,6992,91,339,418,5.437225,11.40605
91,71,4366,3531,6990,90,320,404,6.140366,13.18234
91,71,4203,3528,6987,90,261,345,7.128647,11.96455
91,71,3855,3526,6985,86,0,168,7.492798,11.53026
91,71,3169,3523,6982,63,0,65,7.483292,10.47556
91,71,3656,3520,6980,88,114,147,7.966843,8.505951
91,71,3590,3517,6978,90,219,274,7.836121,8.481323
91,71,4318,3514,6975,90,260,304,7.063721,10.87215
91,71,4588,3568,7025,84,358,401,6.666885,9.694046
91,71,4541,3565,7023,84,394,458,6.591278,9.466064
91,71,4124,3562,7020,81,373,450,7.131744,8.10347
91,71,4839,3559,7018,82,348,372,6.487869,8.772751
91,71,4660,3557,7015,84,280,311,6.50058,9.293854
91,71,4089,3554,7013,87,253,347,7.028305,10.15405
91,71,3941,3551,7010,86,373,503,7.040695,11.68597
91,71,4421,3548,7008,90,510,719,6.10936,11.81248
91,71,4254,3545,7005,91,501,716,5.451248,10.78607
91,71,4005,3542,7003,88,423,607,4.707764,10.59984
91,71,4135,3540,7000,89,478,653,3.99437,10.49333
91,71,4518,3531,6993,91,321,422,5.789398,11.44287
91,71,3833,3528,6991,93,166,269,6.163696,13.28667
91,71,3424,3526,6988,88,117,176,6.790131,13.69345
91,71,3277,3523,6986,74,108,123,7.424088,13.26041
91,71,3805,3520,6983,89,161,213,7.892441,11.86005
91,71,4031,3517,6981,92,197,271,8.512711,9.931259
91,71,3853,3514,6979,91,291,402,8.306885,11.3392
91,71,4225,3559,7021,86,427,506,6.186142,8.876175
91,71,4592,3554,7016,88,297,363,6.040588,10.30698
91,71,4070,3551,7014,89,319,455,6.81488,10.8161
91,71,4214,3548,7011,89,531,727,6.191345,12.08223
91,71,4084,3528,6994,93,201,282,5.474548,11.09177
91,71,4013,3526,6992,90,209,311,6.088181,14.39761
91,71,3888,3523,6989,87,178,263,6.771881,15.58871
91,71,3800,3520,6987,89,203,265,7.898911,15.38458
91,71,4315,3517,6984,93,241,303,8.245453,14.0631
91,71,4403,3514,6982,94,277,345,8.749908,11.31091
91,71,4211,3512,6980,93,291,343,8.188232,12.98495
91,71,4565,3551,7017,89,385,507,5.08252,11.91873
91,71,4290,3548,7015,90,490,667,5.047897,13.43082
91,71,4506,3528,6998,93,275,350,3.796478,9.21199
91,71,4326,3526,6995,91,266,347,4.985199,11.48474
91,71,4097,3523,6993,89,221,290,5.939529,14.44435
91,71,4169,3520,6990,89,210,290,6.915009,17.18558
91,71,4166,3517,6988,89,296,398,7.951691,17.50452
91,71,4426,3514,6985,91,333,412,8.671844,15.35396
91,71,4373,3509,6981,90,303,374,7.674591,13.50835
91,71,4439,3526,6999,91,335,429,2.82634,9.958939
91,71,4521,3523,6996,90,297,360,4.391098,12.16191
91,71,4354,3520,6994,90,299,364,5.782608,15.18637
91,71,4339,3517,6991,87,298,373,6.8815,18.06006
91,71,4252,3514,6989,87,411,538,7.952698,17.86317
92,71,4229,3540,6928,89,485,574,6.091797,17.56979
92,71,4045,3540,6931,89,490,537,5.970001,18.08261
92,71,4261,3537,6929,93,498,605,6.919586,20.36528
92,71,3933,3534,6927,91,402,510,5.606766,23.60832
92,71,4215,3542,6937,87,464,492,5.453125,15.71387
92,71,4199,3540,6935,89,461,482,6.315216,19.49922
92,71,3979,3537,6932,93,503,607,6.385117,21.57916
92,71,4160,3534,6930,93,411,513,4.579407,25.11377
92,71,3372,3531,6928,91,286,440,4.744385,16.85739
92,71,4255,3542,6941,87,401,425,5.629181,17.07776
92,71,4185,3540,6938,91,473,546,6.268799,20.06383
92,71,4076,3537,6936,92,407,483,5.307266,23.58093
92,71,3822,3534,6934,92,381,519,4.091232,23.13724
92,71,3741,3531,6931,92,256,380,3.94957,19.75639
92,71,3121,3528,6929,85,0,277,3.224854,13.80405
92,71,3051,3526,6926,76,0,180,1.480835,6.218796
92,71,4252,3545,6947,81,416,408,6.606583,13.06631
92,71,4348,3542,6944,88,421,441,5.7966,16.7818
92,71,3941,3540,6942,92,390,483,5.568344,19.51736
92,71,4294,3537,6939,93,449,527,4.616577,17.46713
92,71,3914,3534,6937,93,332,422,3.845779,15.97641
92,71,3235,3531,6935,90,251,338,3.367813,17.66599
92,71,2987,3528,6932,77,0,183,2.464951,15.19357
92,71,2833,3526,6930,61,0,97,1.176224,7.906326
92,71,2785,3523,6927,52,0,102,0.05522156,3.189026
92,71,4059,3545,6950,85,360,381,7.104691,13.65384
92,71,4211,3542,6948,90,489,561,6.46228,15.98123
92,71,3948,3540,6945,90,307,371,5.530136,15.48485
92,71,4040,3537,6943,93,410,529,4.622131,15.38565
92,71,3922,3534,6940,92,303,371,3.527039,12.26773
92,71,3741,3531,6938,90,243,335,2.810196,12.28786
92,71,3162,3528,6936,87,175,233,2.026199,11.09586
92,71,2721,3526,6933,60,0,90,0.9876099,9.238724
92,71,2411,3523,6931,33,0,36,-0.000900269,3.131775
92,71,2216,3520,6928,8,0,5,-1.094147,0.3921509
92,71,2127,3517,6926,1,0,1,-1.782867,-6.300476
92,71,4358,3545,6954,85,354,355,6.900345,16.46997
92,71,3745,3542,6951,89,343,430,6.162125,16.70009
92,71,4042,3540,6949,89,315,386,5.303726,13.41034
92,71,3376,3537,6946,80,199,260,4.589447,11.62012
92,71,3767,3534,6944,86,223,307,3.231735,10.31328
92,71,3205,3531,6941,81,151,245,2.261902,8.0336
92,71,3092,3528,6939,70,0,143,1.444794,3.405502
92,71,2660,3526,6937,40,0,41,0.7480164,4.379761
92,71,2194,3523,6934,16,0,16,0.1145935,1.991943
92,71,1992,3520,6932,0,0,0,-1.518311,-0.2132874
92,71,1911,3517,6929,0,0,0,-1.214615,-4.388092
92,71,4375,3545,6957,85,406,396,5.450134,17.55191
92,71,4062,3542,6955,90,234,272,5.612579,15.8918
92,71,3851,3540,6952,90,251,317,5.191238,12.60654
92,71,3490,3537,6950,81,117,163,4.144821,9.724609
92,71,3171,3534,6947,67,155,139,3.126328,7.318024
92,71,3174,3531,6945,72,0,143,1.99379,4.709427
92,71,2838,3528,6942,47,0,50,1.052948,2.279633
92,71,2367,3526,6940,19,0,10,0.2522125,-0.7236633
92,71,1952,3523,6938,3,0,1,0.04502869,-1.610687
92,71,2039,3520,6935,0,0,0,-1.810394,-0.5738831
92,71,4449,3571,6982,90,404,459,5.610794,12.7103
92,71,3860,3568,6980,88,360,334,4.821808,11.15738
92,71,4648,3548,6963,86,347,338,4.114716,15.18088
92,71,4428,3545,6960,88,352,371,4.277969,13.42229
92,71,4290,3542,6958,87,266,321,3.810501,12.26691
92,71,3429,3540,6956,88,136,186,3.760086,9.283005
92,71,3674,3537,6953,87,127,193,3.09404,8.364639
92,71,2779,3534,6951,51,0,56,2.374557,5.371857
92,71,2972,3531,6948,47,0,58,1.788757,1.823883
92,71,2581,3528,6946,32,0,10,1.028244,-0.3087463
92,71,2222,3526,6944,15,0,4,0.1804504,-1.117188
92,71,1910,3523,6941,1,0,0,-0.06781006,-2.131927
92,71,2098,3520,6939,1,0,0,-1.500183,-1.495026
92,71,4569,3576,6991,84,445,507,6.843384,12.93997
92,71,4334,3571,6986,85,452,526,4.71196,11.57623
92,71,4013,3568,6983,89,353,375,3.55127,10.86143
92,71,3640,3565,6981,92,440,469,2.483566,8.721085
92,71,4025,3562,6979,91,422,462,1.429047,8.680115
92,71,4420,3551,6969,86,372,402,1.070541,15.57251
92,71,4273,3548,6966,89,356,402,1.725693,14.47943
92,71,4412,3545,6964,85,291,353,2.482681,10.61598
92,71,3712,3542,6961,85,201,285,2.804047,7.664001
92,71,3380,3540,6959,84,0,157,2.441986,5.437088
92,71,3125,3537,6957,69,0,111,2.111618,3.434479
92,71,2763,3534,6954,33,0,26,1.434326,4.064819
