doy,doy_sin,Elevation_m,Latitude,Longitude,fsca,recon_swemean,recon_swe,TB10V_TB18V,TB18V_TB36V
91,71,3171,3534,6947,73,159,111,5.15654,16.89168
91,71,3174,3531,6945,79,0,102,5.568573,14.86987
91,71,2838,3528,6942,63,0,59,5.196259,12.77094
91,71,2367,3526,6940,27,0,11,4.389542,11.41109
91,71,1952,3523,6938,3,0,1,3.033478,8.116379
91,71,2039,3520,6935,0,0,0,1.237366,5.403717
91,71,4449,3571,6982,92,417,354,6.27269,20.27385
91,71,3860,3568,6980,92,361,323,6.134186,22.57755
91,71,4648,3548,6963,86,343,366,3.62413,22.64281
91,71,4428,3545,6960,84,354,355,3.596161,23.15767
91,71,4290,3542,6958,84,279,218,5.167709,19.00424
91,71,3429,3540,6956,83,0,117,5.727814,18.35172
91,71,3674,3537,6953,85,135,125,5.201294,15.98083
91,71,2779,3534,6951,65,0,59,4.240875,16.34589
91,71,2972,3531,6948,64,0,55,4.479095,14.09203
91,71,2581,3528,6946,49,0,16,4.686005,10.58794
91,71,2222,3526,6944,10,0,3,4.280075,9.43457
91,71,1910,3523,6941,0,0,0,3.308029,8.705566
91,71,2098,3520,6939,2,0,1,1.969345,5.627884
91,71,4569,3576,6991,87,454,430,7.63533,16.47224
91,71,4334,3571,6986,91,467,409,5.788986,22.39993
91,71,4013,3568,6983,91,362,309,5.182434,25.58334
91,71,3640,3565,6981,87,443,452,5.159973,25.63394
91,71,4025,3562,6979,88,433,373,5.194473,26.11983
91,71,4420,3551,6969,84,383,314,3.104584,21.82343
91,71,4273,3548,6966,83,367,311,3.286194,22.40152
91,71,4412,3545,6964,84,304,252,3.681976,22.30586
91,71,3712,3542,6961,81,216,175,4.969635,18.82161
91,71,3380,3540,6959,77,0,99,5.808426,16.9453
91,71,3125,3537,6957,73,0,85,5.412445,15.06847
91,71,2763,3534,6954,53,0,39,4.708099,13.28574
91,71,2277,3531,6952,29,0,21,4.107605,13.21582
91,71,2182,3528,6949,12,0,3,3.85672,11.45236
91,71,2025,3526,6947,2,0,1,4.01741,8.753937
91,71,2031,3523,6945,2,0,1,3.279449,9.90097
91,71,2229,3520,6942,7,0,3,2.176392,9.919785
91,71,4546,3579,6997,92,458,419,8.477371,13.5188
91,71,4426,3576,6994,90,508,469,7.404312,15.75577
91,71,4540,3573,6992,86,466,441,7.23996,19.90149
91,71,4442,3571,6989,85,410,373,5.76712,25.23259
91,71,3963,3568,6987,86,320,267,5.042221,28.46928
91,71,3446,3565,6984,85,277,337,4.287247,30.55757
91,71,3970,3562,6982,90,409,368,4.190506,28.4875
91,71,4026,3559,6980,89,448,367,4.268341,27.99663
91,71,4333,3554,6975,92,441,377,3.341293,23.19528
91,71,4043,3551,6972,86,321,234,2.523666,19.86949
91,71,4300,3548,6970,82,319,235,3.59787,21.08969
91,71,3712,3545,6967,85,219,153,4.407166,19.73448
91,71,3650,3542,6965,82,0,112,5.123901,18.79292
91,71,2913,3540,6962,65,0,64,5.060577,17.00871
91,71,2713,3537,6960,57,0,46,4.572189,14.80156
91,71,2294,3534,6958,36,0,40,4.231583,12.45476
91,71,2333,3531,6955,33,0,33,3.487656,12.52309
91,71,2312,3528,6953,21,0,9,3.973602,12.48544
91,71,2240,3526,6950,19,0,10,3.162842,11.41302
91,71,2435,3523,6948,21,0,7,3.042084,10.14552
91,71,2426,3520,6946,27,0,11,2.228928,12.23718
91,71,2633,3517,6943,43,0,34,1.418106,11.92552
91,71,4543,3579,7000,91,446,378,8.107498,14.49445
91,71,4291,3576,6998,92,446,365,7.455353,16.31439
91,71,4343,3573,6995,88,482,390,7.399323,22.01611
91,71,4274,3571,6993,86,365,295,6.027557,27.4317
91,71,3807,3568,6990,83,253,216,5.311066,30.33514
91,71,3370,3565,6988,84,176,245,4.279739,34.41251
91,71,3721,3562,6985,87,286,292,3.434402,34.85771
91,71,3652,3559,6983,88,317,290,3.608383,31.12125
91,71,4180,3557,6981,85,415,355,3.083603,26.32855
91,71,4365,3554,6978,86,321,265,3.097565,22.57686
91,71,3789,3551,6976,87,198,150,3.030441,19.55234
91,71,3576,3548,6973,79,190,167,3.994812,19.65343
91,71,3557,3545,6971,83,0,105,4.572388,19.61592
91,71,3064,3542,6968,79,0,101,4.455399,19.20715
91,71,2893,3540,6966,63,0,67,4.484253,17.14566
91,71,2449,3537,6964,42,0,29,4.174301,15.17267
91,71,2355,3534,6961,41,0,39,3.541428,14.03087
91,71,2737,3531,6959,56,0,42,3.455124,11.61453
91,71,2768,3528,6956,56,78,47,3.444214,13.13109
91,71,2949,3526,6954,71,104,73,3.205048,16.30545
91,71,2503,3523,6951,38,0,23,3.916031,15.13853
91,71,2777,3520,6949,51,0,35,2.204559,14.45744
91,71,2954,3517,6947,61,112,80,1.758392,14.82349
91,71,4590,3579,7004,94,398,367,7.92627,15.48218
91,71,4638,3576,7001,93,390,361,7.526245,18.55397
91,71,4088,3573,6999,93,384,303,7.53743,23.52661
91,71,3996,3571,6996,87,339,265,6.195923,28.93382
91,71,3502,3568,6994,83,199,228,5.63269,33.11197
91,71,3206,3565,6991,79,145,234,4.431213,34.12242
91,71,3128,3562,6989,75,0,217,3.449188,35.19148
91,71,3599,3559,6986,80,0,182,3.376587,31.37138
91,71,3356,3557,6984,78,0,212,3.104675,26.23749
91,71,3874,3554,6982,86,290,237,3.390839,21.30913
91,71,3405,3551,6979,87,0,157,3.922287,19.12672
91,71,3059,3548,6977,69,0,121,4.475464,18.59676
91,71,3041,3545,6974,68,0,86,4.487869,19.35149
91,71,2655,3542,6972,64,0,60,4.420502,18.42398
91,71,2482,3540,6969,50,0,62,4.276047,15.87361
91,71,2469,3537,6967,54,0,64,3.909805,16.00127
91,71,2516,3534,6965,58,0,61,3.513336,13.33214
91,71,2686,3531,6962,48,0,40,3.242828,11.49619
91,71,3273,3528,6960,72,118,95,3.207367,13.01122
91,71,3448,3526,6957,84,163,128,3.119507,17.1626
91,71,3093,3523,6955,65,115,71,3.536911,20.96136
91,71,2834,3520,6952,61,65,54,3.891846,22.61768
91,71,4518,3579,7007,93,421,372,8.367249,16.82059
91,71,4373,3576,7005,95,374,294,7.845795,20.10332
91,71,4467,3573,7002,93,385,316,7.777557,25.20357
91,71,3942,3571,7000,94,386,300,6.502274,30.23161
91,71,3547,3568,6997,87,304,302,6.081848,33.14345
91,71,3345,3565,6995,81,236,293,5.079788,34.43086
91,71,3275,3562,6992,73,194,245,4.175308,35.40828
91,71,2997,3559,6990,67,0,158,4.475937,32.65598
91,71,3105,3557,6987,66,0,123,4.313995,25.44272
91,71,3312,3554,6985,70,0,200,4.684143,21.6348
91,71,3109,3551,6983,76,0,141,4.638489,20.23293
91,71,2763,3548,6980,58,0,70,4.658691,20.07788
91,71,2476,3545,6978,60,0,48,5.032333,19.99509
91,71,2518,3542,6975,69,0,67,4.895599,17.60684
91,71,2764,3540,6973,63,129,104,4.402649,17.17346
91,71,2681,3537,6970,67,0,110,4.211716,16.78456
91,71,3215,3534,6968,71,114,112,3.70697,23.50891
91,71,2581,3531,6966,44,92,43,3.484802,12.9505
91,71,2831,3528,6963,45,0,50,3.53894,13.22575
91,71,3183,3526,6961,67,0,67,3.186508,16.448
91,71,3429,3523,6958,76,0,76,3.488831,20.59653
91,71,3300,3520,6956,77,116,92,4.058075,25.48987
91,71,3361,3517,6954,81,245,172,4.291458,25.00653
91,71,4677,3582,7013,96,406,381,9.130341,14.08846
91,71,4579,3579,7011,92,423,366,8.847168,16.50792
91,71,4080,3576,7008,92,399,302,8.274139,19.95331
91,71,4213,3573,7006,91,438,356,7.875977,26.10432
91,71,4186,3571,7003,91,325,239,7.365509,30.25835
91,71,3779,3568,7001,91,321,250,6.328568,32.69502
91,71,3726,3565,6998,86,335,268,6.220291,34.18228
91,71,3507,3562,6996,82,155,195,5.66301,35.45526
91,71,3095,3559,6993,69,0,102,5.630035,32.97699
91,71,2761,3557,6991,57,0,63,5.635818,27.74866
91,71,2701,3554,6988,42,0,87,5.520706,23.26337
91,71,2740,3551,6986,45,0,60,5.283661,22.62259
91,71,2668,3548,6984,49,0,46,5.426498,21.02707
91,71,3010,3545,6981,68,108,97,5.680328,20.88809
91,71,2946,3542,6979,72,79,74,5.887543,19.80708
91,71,2776,3540,6976,69,0,95,5.564865,19.89462
91,71,3311,3537,6974,71,142,112,4.823059,22.14757
91,71,3325,3534,6971,80,220,180,4.745316,22.51135
91,71,3216,3531,6969,67,0,99,4.372437,22.10822
91,71,2537,3528,6967,28,0,19,4.059067,13.80101
91,71,2712,3526,6964,49,0,46,4.371979,21.28186
91,71,3023,3523,6962,74,133,116,4.161743,18.67302
91,71,3288,3520,6959,83,210,181,4.29335,23.29208
91,71,3893,3517,6957,87,286,196,4.567871,26.64124
91,71,4769,3587,7022,94,357,372,8.531815,14.87473
91,71,4737,3585,7019,97,409,429,9.290985,12.9879
91,71,4561,3582,7017,96,386,364,9.146988,13.92651
91,71,4390,3579,7014,95,392,315,9.245377,16.55252
91,71,4432,3576,7012,92,412,341,8.733047,20.05318
91,71,3749,3573,7009,91,359,306,8.197845,26.23093
91,71,3813,3571,7007,92,269,245,7.793732,28.44897
91,71,3486,3568,7004,90,0,226,7.467911,29.96555
91,71,3701,3565,7002,84,0,214,7.291016,32.35973
91,71,3199,3562,6999,71,0,116,7.148392,33.69551
91,71,2901,3559,6997,57,84,92,7.236252,31.71512
91,71,2875,3557,6994,66,90,137,6.845078,29.61627
91,71,3040,3554,6992,57,127,167,6.430664,25.86617
91,71,2988,3551,6989,56,119,124,6.205704,25.23146
91,71,2801,3548,6987,48,0,84,6.355438,22.3822
91,71,3444,3545,6985,65,190,139,6.647339,20.81158
91,71,3018,3542,6982,64,0,83,6.940842,20.27216
91,71,3418,3540,6980,69,99,91,7.056,20.1783
91,71,3142,3537,6977,71,0,107,6.620316,20.98407
91,71,3844,3534,6975,84,265,186,6.185211,22.05739
91,71,3759,3531,6972,82,210,136,5.890305,20.7724
91,71,3027,3528,6970,56,97,74,5.544449,19.01793
91,71,2794,3526,6968,53,90,73,5.892441,18.38593
91,71,3516,3523,6965,86,228,161,5.489563,21.90138
91,71,3805,3520,6963,92,299,200,5.427383,19.62219
91,71,3748,3517,6960,86,373,287,4.903717,23.64134
91,71,4491,3585,7023,95,338,341,8.682129,14.95419
91,71,4646,3582,7020,96,379,362,9.129242,13.69272
91,71,4148,3579,7018,94,351,305,9.009079,15.72397
91,71,4308,3576,7015,94,402,358,8.815765,20.17294
91,71,4068,3573,7013,91,328,270,8.659485,23.41013
91,71,3393,3571,7010,89,227,259,8.262894,29.24263
91,71,3158,3568,7008,80,151,249,8.004761,29.85522
91,71,3164,3565,7005,77,0,185,8.305359,30.15416
91,71,2886,3562,7003,67,124,141,8.226654,30.94336
91,71,3018,3559,7000,71,185,217,8.53093,31.19453
91,71,3258,3557,6998,80,226,252,8.236694,27.51027
91,71,3360,3554,6995,71,165,178,7.838867,27.1692
91,71,3592,3551,6993,69,186,171,7.186417,27.01572
91,71,3452,3548,6990,65,172,130,7.597107,25.5374
91,71,3119,3545,6988,57,140,126,7.917038,21.87984
91,71,3701,3542,6986,73,189,129,8.155243,20.44525
91,71,3186,3540,6983,72,129,100,8.386398,19.64854
91,71,3740,3537,6981,79,138,107,8.371231,19.76389
91,71,3684,3534,6978,79,222,168,8.066223,21.19307
91,71,4373,3531,6976,88,229,151,7.653305,22.17429
91,71,3661,3528,6973,84,0,105,7.578583,18.8204
91,71,2792,3526,6971,53,0,41,7.20961,16.56348
91,71,3114,3523,6969,64,0,94,6.628769,17.95512
91,71,4141,3520,6966,80,257,181,6.502121,18.50351
91,71,4556,3585,7026,96,371,394,8.553116,16.38841
91,71,4216,3582,7024,95,443,410,8.674896,16.68251
91,71,4120,3579,7021,91,355,340,8.875763,15.10335
91,71,3697,3576,7019,92,398,402,8.872574,18.64134
91,71,3625,3573,7016,88,293,336,8.67186,21.22308
91,71,3327,3571,7014,87,267,343,8.79953,25.48129
91,71,3197,3568,7011,81,267,365,8.688324,30.51562
91,71,3188,3565,7009,79,300,347,8.611053,29.86803
91,71,3113,3562,7006,77,276,319,8.973068,28.71785
91,71,3177,3559,7004,80,229,283,9.149689,28.51343
91,71,3760,3557,7001,86,336,291,9.262329,27.6377
91,71,3693,3554,6999,83,299,235,9.445068,24.79251
91,71,3249,3551,6996,76,194,183,8.999268,26.12622
91,71,4072,3548,6994,79,230,169,8.836395,26.17665
91,71,3599,3545,6992,77,183,128,9.483414,25.05139
91,71,3823,3542,6989,76,207,147,9.644745,21.21112
91,71,4017,3540,6987,81,224,142,9.884811,19.66916
91,71,3670,3537,6984,81,182,124,9.93602,18.16518
91,71,3913,3534,6982,82,192,138,9.842957,19.05341
91,71,4268,3531,6979,82,257,189,9.468475,20.28793
91,71,3990,3528,6977,88,145,100,8.947678,20.1292
91,71,2998,3526,6974,62,0,27,8.62117,18.12854
91,71,2968,3523,6972,64,73,61,8.148727,16.23259
91,71,3185,3520,6970,75,182,142,7.940857,19.12698
91,71,4113,3517,6967,81,339,256,7.537216,21.9077
91,71,4364,3582,7027,94,433,457,8.210388,16.30051
91,71,4021,3579,7025,95,487,474,8.743622,16.34113
91,71,3993,3576,7022,96,508,506,8.570862,17.08905
91,71,3641,3573,7020,90,450,482,8.700638,18.34375
91,71,3645,3571,7017,92,474,503,9.006348,21.6649
91,71,3516,3568,7015,89,393,396,9.09491,24.68326
91,71,3838,3565,7012,86,419,380,8.882797,27.62274
91,71,3663,3562,7010,85,365,320,9.024078,27.73384
91,71,3452,3559,7007,82,261,254,9.714798,26.90796
91,71,3834,3557,7005,84,300,251,9.958328,25.53481
91,71,4066,3554,7002,91,294,185,10.1982,23.90105
91,71,4027,3551,7000,90,253,166,10.7592,23.15535
91,71,3594,3548,6997,81,241,176,10.27736,24.19127
91,71,4421,3545,6995,85,269,163,10.27896,23.94763
91,71,3771,3542,6993,80,198,122,10.28185,22.23058
91,71,4474,3540,6990,84,275,168,10.06044,20.88927
91,71,4198,3537,6988,90,211,126,10.07965,19.58493
91,71,4482,3534,6985,91,253,163,9.795349,20.22473
91,71,4261,3531,6983,87,248,162,9.780075,20.45767
91,71,4316,3528,6980,91,248,181,10.03206,20.18748
91,71,3139,3526,6978,74,0,39,10.12837,19.69917
91,71,2871,3523,6976,70,74,54,9.947784,18.31999
91,71,3844,3520,6973,80,230,134,10.01807,17.48965
91,71,3747,3517,6971,82,378,283,9.32959,20.18631
91,71,4348,3576,7025,95,409,404,8.481628,16.05406
91,71,4297,3573,7023,95,408,395,8.390472,17.16443
91,71,3995,3571,7021,91,410,376,8.765503,17.26527
91,71,4163,3568,7018,90,335,286,9.32901,19.79257
91,71,4013,3565,7016,86,334,291,9.255493,21.95953
91,71,4344,3562,7013,89,326,250,9.455338,22.92007
91,71,4237,3559,7011,88,302,219,9.671463,22.94566
91,71,3521,3557,7008,82,231,202,10.33232,24.51956
91,71,4486,3554,7006,89,288,221,10.70596,22.76129
91,71,4220,3551,7003,92,358,241,10.79825,21.96375
91,71,4212,3548,7001,88,267,176,10.33676,22.75676
91,71,3937,3545,6998,88,274,187,10.13547,23.05019
91,71,4460,3542,6996,88,315,186,9.546158,21.13359
91,71,4139,3540,6994,87,315,177,9.400208,21.15489
91,71,4628,3537,6991,94,316,198,8.995071,21.19341
91,71,4286,3534,6989,95,308,181,9.314163,21.7524
91,71,4620,3531,6986,91,334,227,9.713242,21.46825
91,71,4516,3528,6984,93,293,229,9.240601,21.54004
91,71,3684,3526,6981,85,0,68,9.137711,21.55095
91,71,3246,3523,6979,75,0,50,9.968521,20.49161
91,71,3234,3520,6977,76,147,109,10.75079,19.10291
91,71,4317,3517,6974,85,300,209,11.17479,18.69911
91,71,4708,3573,7026,93,327,351,8.297363,16.6366
91,71,4483,3571,7024,91,327,319,8.484482,15.91762
91,71,4489,3568,7022,91,335,279,9.063232,15.72897
91,71,3952,3565,7019,91,287,232,9.580246,17.05296
91,71,4645,3562,7017,92,352,308,9.455887,18.65611
91,71,4516,3559,7014,92,313,248,9.588547,20.03255
91,71,4283,3557,7012,87,250,186,10.20966,19.7699
91,71,3705,3554,7009,89,282,230,10.55789,21.15909
91,71,4515,3551,7007,91,397,303,10.63605,21.34981
91,71,4411,3548,7004,90,366,270,9.82016,21.9073
91,71,3839,3545,7002,92,303,192,9.333908,22.06638
91,71,4350,3542,6999,90,364,225,8.699982,21.39491
91,71,4466,3540,6997,90,373,219,7.860321,22.05505
91,71,4379,3537,6995,96,423,272,8.280685,22.15253
91,71,4657,3534,6992,94,358,267,9.734467,20.45012
91,71,4366,3531,6990,91,341,235,10.40178,20.38446
91,71,4203,3528,6987,90,281,181,10.79791,20.50537
91,71,3855,3526,6985,83,0,72,10.37793,21.3839
91,71,3169,3523,6982,71,0,44,9.524353,21.64136
91,71,3656,3520,6980,75,122,84,9.953415,20.78743
91,71,3590,3517,6978,85,232,169,10.46588,19.82172
91,71,4318,3514,6975,85,274,193,11.05969,17.17754
91,71,4588,3568,7025,90,364,352,8.761581,15.36554
91,71,4541,3565,7023,90,404,376,8.864807,14.74634
91,71,4124,3562,7020,93,389,325,9.267258,16.09081
91,71,4839,3559,7018,93,351,348,9.284088,17.6244
91,71,4660,3557,7015,91,287,256,9.664566,18.07611
91,71,4089,3554,7013,92,274,180,9.739807,19.29596
91,71,3941,3551,7010,91,399,295,9.625015,20.21159
91,71,4421,3548,7008,92,549,408,9.054321,21.77544
91,71,4254,3545,7005,93,545,363,8.253983,22.91052
91,71,4005,3542,7003,94,465,273,7.360031,22.79672
91,71,4135,3540,7000,92,522,303,6.622864,23.07068
91,71,4518,3531,6993,90,343,243,10.9333,21.26286
91,71,3833,3528,6991,85,187,99,11.13658,21.38162
91,71,3424,3526,6988,79,129,83,11.39906,21.0807
91,71,3277,3523,6986,79,115,73,10.69746,21.42795
91,71,3805,3520,6983,76,174,105,9.954636,21.07094
91,71,4031,3517,6981,83,215,131,9.480591,20.90289
91,71,3853,3514,6979,90,315,215,10.13058,18.6794
91,71,4225,3559,7021,92,445,366,8.337494,17.48752
91,71,4592,3554,7016,91,312,250,8.772324,19.51015
91,71,4070,3551,7014,91,346,232,9.317902,19.78543
91,71,4214,3548,7011,93,571,409,9.160767,19.74438
91,71,4084,3528,6994,89,221,123,11.4185,20.97734
91,71,4013,3526,6992,89,232,131,12.31937,20.25018
91,71,3888,3523,6989,88,196,114,11.46872,21.04578
91,71,3800,3520,6987,83,219,137,11.17526,20.50812
91,71,4315,3517,6984,88,260,153,9.767776,20.66217
91,71,4403,3514,6982,89,297,183,9.127701,21.69856
91,71,4211,3512,6980,92,310,195,8.447098,20.89012
91,71,4565,3551,7017,93,407,326,7.833893,21.33392
91,71,4290,3548,7015,94,525,388,8.400284,18.90506
91,71,4506,3528,6998,93,295,193,9.931427,22.02904
91,71,4326,3526,6995,94,289,162,11.96384,18.90839
91,71,4097,3523,6993,93,240,133,12.52831,19.10364
91,71,4169,3520,6990,89,231,128,11.77704,19.60666
91,71,4166,3517,6988,87,322,190,10.99387,20.45523
91,71,4426,3514,6985,90,356,228,10.00656,21.78159
91,71,4373,3509,6981,90,324,207,8.039124,22.13034
91,71,4439,3526,6999,96,360,228,10.40033,21.04443
91,71,4521,3523,6996,96,319,189,11.65042,19.45804
91,71,4354,3520,6994,90,321,189,12.23524,19.11583
91,71,4339,3517,6991,88,322,185,12.2404,19.49341
91,71,4252,3514,6989,88,444,275,11.63165,20.01642
92,71,4229,3540,6928,88,503,428,8.743881,17.77023
92,71,4045,3540,6931,89,503,429,8.512619,18.20462
92,71,4261,3537,6929,91,522,419,9.889374,19.92279
92,71,3933,3534,6927,92,425,324,10.34998,22.59271
92,71,4215,3542,6937,82,478,382,6.842087,17.22588
92,71,4199,3540,6935,88,470,414,8.145401,18.11266
92,71,3979,3537,6932,93,525,435,9.347992,20.19556
92,71,4160,3534,6930,91,430,358,10.26945,21.84242
92,71,3372,3531,6928,85,311,243,9.713257,24.25919
92,71,4255,3542,6941,86,412,333,6.749451,18.28967
92,71,4185,3540,6938,88,491,401,7.678207,19.70938
92,71,4076,3537,6936,91,422,363,8.802521,21.36839
92,71,3822,3534,6934,88,405,326,9.17923,21.01184
92,71,3741,3531,6931,85,276,214,8.763763,23.55634
92,71,3121,3528,6929,78,0,184,6.97757,24.4337
92,71,3051,3526,6926,70,0,141,4.850189,20.36984
92,71,4252,3545,6947,86,422,360,6.802872,14.81429
92,71,4348,3542,6944,87,431,367,6.996933,16.10558
92,71,3941,3540,6942,90,409,334,7.392532,20.20268
92,71,4294,3537,6939,90,467,384,8.191864,22.91519
92,71,3914,3534,6937,88,351,269,8.282578,22.09009
92,71,3235,3531,6935,82,265,226,7.48877,21.94438
92,71,2987,3528,6932,72,0,143,6.413116,22.94788
92,71,2833,3526,6930,62,0,94,4.903992,21.20509
92,71,2785,3523,6927,57,0,88,2.839203,15.909
92,71,4059,3545,6950,80,369,309,7.105621,16.39938
92,71,4211,3542,6948,86,507,413,7.18959,17.46054
92,71,3948,3540,6945,90,322,253,7.519547,18.86533
92,71,4040,3537,6943,89,435,330,7.784348,21.39093
92,71,3922,3534,6940,89,321,234,7.529465,22.12094
92,71,3741,3531,6938,86,261,196,7.012039,21.00911
92,71,3162,3528,6936,75,182,174,6.094833,20.10812
92,71,2721,3526,6933,59,0,80,4.920486,17.41127
92,71,2411,3523,6931,30,0,35,3.135941,14.91672
92,71,2216,3520,6928,6,0,2,0.9900818,10.4673
92,71,2127,3517,6926,1,0,0,-0.5090942,4.500488
92,71,4358,3545,6954,84,359,318,7.244705,17.5519
92,71,3745,3542,6951,85,359,302,7.149414,18.24091
92,71,4042,3540,6949,88,330,262,7.26004,18.79088
92,71,3376,3537,6946,82,211,166,7.474304,19.98256
92,71,3767,3534,6944,85,238,186,7.093964,19.6749
92,71,3205,3531,6941,84,163,144,6.595413,18.26215
92,71,3092,3528,6939,72,0,104,6.451599,15.72943
92,71,2660,3526,6937,40,0,35,4.658157,14.49292
92,71,2194,3523,6934,15,0,12,3.190628,9.51738
92,71,1992,3520,6932,0,0,0,1.558228,7.868698
92,71,1911,3517,6929,0,0,0,-0.07089233,4.801041
92,71,4375,3545,6957,85,404,406,6.866837,19.36209
92,71,4062,3542,6955,87,241,211,7.041306,18.35178
92,71,3851,3540,6952,87,263,220,6.820221,17.27359
92,71,3490,3537,6950,82,124,108,6.873566,17.04141
92,71,3171,3534,6947,74,159,110,6.475983,16.23999
92,71,3174,3531,6945,79,0,102,5.804413,17.59271
92,71,2838,3528,6942,62,0,58,6.008606,14.73865
92,71,2367,3526,6940,23,0,10,5.389313,11.41109
92,71,1952,3523,6938,2,0,1,3.111496,8.116379
92,71,2039,3520,6935,0,0,0,1.728638,5.403717
92,71,4449,3571,6982,91,417,354,7.68602,17.69624
92,71,3860,3568,6980,91,361,323,7.739502,20.79739
92,71,4648,3548,6963,87,343,366,6.028351,21.75331
92,71,4428,3545,6960,86,354,355,6.412491,21.07538
92,71,4290,3542,6958,86,279,218,6.346924,19.04884
92,71,3429,3540,6956,83,145,117,6.310944,16.66148
92,71,3674,3537,6953,86,136,125,5.969833,15.2123
92,71,2779,3534,6951,65,0,57,5.681885,14.98737
92,71,2972,3531,6948,63,0,54,5.260193,13.52742
92,71,2581,3528,6946,45,0,14,5.214951,14.04756
92,71,2222,3526,6944,8,0,2,5.080109,12.33212
92,71,1910,3523,6941,0,0,0,4.363251,9.779358
92,71,2098,3520,6939,1,0,0,3.204117,5.348557
92,71,4569,3576,6991,87,454,430,8.54982,13.52968
92,71,4334,3571,6986,90,467,409,7.015427,20.71295
92,71,4013,3568,6983,90,362,309,7.061615,21.89066
92,71,3640,3565,6981,88,442,452,6.862396,23.64871
92,71,4025,3562,6979,87,433,373,6.676895,24.37643
92,71,4420,3551,6969,84,383,314,5.525146,20.03009
92,71,4273,3548,6966,83,367,311,5.391479,22.22995
92,71,4412,3545,6964,85,304,252,5.482635,22.53973
92,71,3712,3542,6961,83,216,175,5.643967,20.4449
92,71,3380,3540,6959,77,0,98,6.016129,16.31624
92,71,3125,3537,6957,73,0,84,5.564728,13.42038
92,71,2763,3534,6954,51,0,37,4.708099,13.28574
92,71,2277,3531,6952,28,0,18,4.107605,13.21582
92,71,2182,3528,6949,10,0,2,4.512573,11.70726
92,71,2025,3526,6947,1,0,0,4.344803,13.25455
92,71,2031,3523,6945,1,0,0,4.746582,14.65721
92,71,2229,3520,6942,6,0,3,4.316223,11.43359
92,71,4546,3579,6997,92,458,419,8.964172,11.76939
92,71,4426,3576,6994,91,508,469,8.394318,13.96329
92,71,4540,3573,6992,88,466,441,6.936584,19.15518
92,71,4442,3571,6989,87,410,373,6.563858,23.67572
