doy,doy_sin,Elevation_m,Latitude,Longitude,fsca,recon_swemean,recon_swe,TB10V_TB18V,TB18V_TB36V
91,71,2954,3517,6947,18,110,35,1.788025,11.97693
91,71,4590,3579,7004,92,378,528,10.54501,22.52296
91,71,4638,3576,7001,87,367,547,8.888153,26.50462
91,71,4088,3573,6999,87,353,552,7.184967,29.29883
91,71,3996,3571,6996,89,311,494,6.51384,30.3382
91,71,3502,3568,6994,79,194,270,4.890778,27.83548
91,71,3206,3565,6991,65,156,145,3.59021,21.48364
91,71,3128,3562,6989,56,0,184,1.911041,21.32549
91,71,3599,3559,6986,66,0,224,1.348999,17.5737
91,71,3356,3557,6984,68,0,247,0.9628601,16.42462
91,71,3874,3554,6982,83,269,404,1.476822,13.45728
91,71,3405,3551,6979,63,0,150,1.841766,10.30222
91,71,3059,3548,6977,33,0,85,1.920197,10.24219
91,71,3041,3545,6974,18,0,52,1.618713,9.574234
91,71,2655,3542,6972,3,0,6,1.923874,10.8934
91,71,2482,3540,6969,2,0,3,2.53952,11.92816
91,71,2469,3537,6967,2,0,5,2.175278,9.982864
91,71,2516,3534,6965,6,0,10,1.688843,3.456787
91,71,2686,3531,6962,4,0,7,1.968979,2.564056
91,71,3273,3528,6960,27,115,62,2.152481,5.588562
91,71,3448,3526,6957,51,157,140,2.087341,7.826401
91,71,3093,3523,6955,26,112,49,2.031067,11.66454
91,71,2834,3520,6952,11,69,14,2.585098,16.12708
91,71,4518,3579,7007,92,399,547,10.23833,22.89079
91,71,4373,3576,7005,90,349,495,9.037674,26.2455
91,71,4467,3573,7002,92,358,532,7.574875,28.72246
91,71,3942,3571,7000,93,354,558,6.115128,28.70161
91,71,3547,3568,6997,90,285,454,5.009079,28.16682
91,71,3345,3565,6995,80,231,329,3.691971,20.84251
91,71,3275,3562,6992,68,194,247,1.594635,19.09613
91,71,2997,3559,6990,46,0,160,1.586853,14.16483
91,71,3105,3557,6987,38,0,105,0.5404816,10.95401
91,71,3312,3554,6985,57,0,217,0.9205475,12.95743
91,71,3109,3551,6983,36,0,122,1.329117,12.63069
91,71,2763,3548,6980,7,0,28,1.841064,12.83766
91,71,2476,3545,6978,2,0,9,1.927353,9.743774
91,71,2518,3542,6975,4,0,12,2.202698,7.542236
91,71,2764,3540,6973,14,130,38,2.391846,9.258408
91,71,2681,3537,6970,17,0,36,2.348419,11.76141
91,71,3215,3534,6968,30,115,81,2.274475,10.43182
91,71,2581,3531,6966,9,91,21,2.323715,5.43869
91,71,2831,3528,6963,16,0,22,2.318893,6.419235
91,71,3183,3526,6961,27,0,52,1.626526,10.61621
91,71,3429,3523,6958,31,0,47,1.78363,15.02396
91,71,3300,3520,6956,33,119,59,2.108521,16.46516
91,71,3361,3517,6954,51,236,188,2.759491,17.55914
91,71,4677,3582,7013,86,389,513,11.07278,21.29329
91,71,4579,3579,7011,89,400,550,10.45865,22.81801
91,71,4080,3576,7008,90,372,514,9.13884,25.99088
91,71,4213,3573,7006,93,410,580,8.387299,26.12564
91,71,4186,3571,7003,94,299,452,6.925293,25.48988
91,71,3779,3568,7001,91,292,486,5.367554,21.14207
91,71,3726,3565,6998,91,307,489,4.283936,22.70441
91,71,3507,3562,6996,74,147,280,2.8405,16.3159
91,71,3095,3559,6993,27,0,103,1.619995,15.40814
91,71,2761,3557,6991,9,0,47,0.827774,11.74979
91,71,2701,3554,6988,17,0,66,0.9736328,13.85123
91,71,2740,3551,6986,7,0,37,0.8799286,13.15627
91,71,2668,3548,6984,3,0,10,1.893463,13.55827
91,71,3010,3545,6981,23,105,68,2.435028,10.44965
91,71,2946,3542,6979,16,82,46,3.396667,7.575485
91,71,2776,3540,6976,20,0,48,4.154083,8.199921
91,71,3311,3537,6974,39,136,91,2.716278,13.7337
91,71,3325,3534,6971,52,217,197,2.588623,15.77827
91,71,3216,3531,6969,35,0,127,2.463806,17.01761
91,71,2537,3528,6967,6,0,4,2.410858,9.359085
91,71,2712,3526,6964,9,0,8,2.217514,12.45476
91,71,3023,3523,6962,29,131,61,2.157364,15.81422
91,71,3288,3520,6959,54,213,156,2.512222,22.60533
91,71,3893,3517,6957,71,273,304,2.995819,20.90129
91,71,4769,3587,7022,96,349,439,9.951584,21.61877
91,71,4737,3585,7019,92,397,528,11.13956,22.05557
91,71,4561,3582,7017,87,368,509,11.54483,22.91579
91,71,4390,3579,7014,90,365,525,10.85576,24.78384
91,71,4432,3576,7012,91,388,527,9.747375,25.82297
91,71,3749,3573,7009,86,340,458,8.755615,26.01318
91,71,3813,3571,7007,87,253,381,7.282608,24.94621
91,71,3486,3568,7004,75,0,308,6.056839,21.89055
91,71,3701,3565,7002,76,0,331,5.386993,17.26556
91,71,3199,3562,6999,38,0,105,3.786163,16.70384
91,71,2901,3559,6997,15,81,80,3.078613,14.07742
91,71,2875,3557,6994,23,96,91,1.733139,13.44807
91,71,3040,3554,6992,36,134,104,2.243423,12.52736
91,71,2988,3551,6989,29,120,102,2.168961,11.46474
91,71,2801,3548,6987,15,0,49,2.86763,10.22501
91,71,3444,3545,6985,44,178,146,3.948883,10.95351
91,71,3018,3542,6982,23,0,89,4.741974,10.6118
91,71,3418,3540,6980,30,100,75,5.113312,11.76079
91,71,3142,3537,6977,36,0,94,4.493805,14.57321
91,71,3844,3534,6975,75,248,322,3.630096,18.29117
91,71,3759,3531,6972,60,202,269,3.656281,15.4635
91,71,3027,3528,6970,26,98,70,3.555832,14.74263
91,71,2794,3526,6968,17,92,43,2.931137,10.25279
91,71,3516,3523,6965,64,219,207,3.11998,15.37674
91,71,3805,3520,6963,79,287,296,3.541794,18.76089
91,71,3748,3517,6960,78,358,406,3.114304,22.83611
91,71,4491,3585,7023,91,327,429,10.58612,21.19098
91,71,4646,3582,7020,91,362,497,11.50034,23.10977
91,71,4148,3579,7018,89,329,476,11.78688,24.14917
91,71,4308,3576,7015,92,381,528,10.80914,26.10538
91,71,4068,3573,7013,87,307,441,9.390839,24.76295
91,71,3393,3571,7010,72,220,315,7.93219,24.95303
91,71,3158,3568,7008,54,162,163,7.300873,20.4655
91,71,3164,3565,7005,40,0,131,7.18158,18.1366
91,71,2886,3562,7003,21,127,90,5.689392,16.88625
91,71,3018,3559,7000,41,193,137,4.986816,16.4437
91,71,3258,3557,6998,62,230,224,4.388535,16.05078
91,71,3360,3554,6995,52,168,174,4.269394,12.77414
91,71,3592,3551,6993,49,184,185,4.216248,13.17377
91,71,3452,3548,6990,46,163,179,4.277161,12.82838
91,71,3119,3545,6988,34,142,132,4.707321,11.73561
91,71,3701,3542,6986,53,179,210,5.1716,16.44733
91,71,3186,3540,6983,39,127,124,6.244324,15.05719
91,71,3740,3537,6981,53,133,151,6.551712,15.84811
91,71,3684,3534,6978,69,208,276,6.393967,19.00235
91,71,4373,3531,6976,83,206,333,6.350174,19.73389
91,71,3661,3528,6973,57,0,195,6.088623,14.15485
91,71,2792,3526,6971,10,0,22,5.583008,10.95164
91,71,3114,3523,6969,27,0,90,4.849533,14.36597
91,71,4141,3520,6966,67,244,288,4.883698,16.16876
91,71,4556,3585,7026,92,363,462,10.27258,19.50427
91,71,4216,3582,7024,93,425,551,11.04599,21.11464
91,71,4120,3579,7021,88,340,459,11.69978,23.92328
91,71,3697,3576,7019,89,383,519,11.85597,24.96967
91,71,3625,3573,7016,80,286,386,10.63974,25.29199
91,71,3327,3571,7014,66,269,324,9.285248,23.8654
91,71,3197,3568,7011,65,278,275,9.258728,20.64771
91,71,3188,3565,7009,62,305,304,8.605392,18.60789
91,71,3113,3562,7006,57,282,268,7.701553,19.23759
91,71,3177,3559,7004,58,235,234,6.920639,18.41618
91,71,3760,3557,7001,81,324,394,6.218155,19.79109
91,71,3693,3554,6999,77,287,334,5.919464,19.44174
91,71,3249,3551,6996,56,192,202,5.924896,19.9407
91,71,4072,3548,6994,67,218,261,5.924988,19.60869
91,71,3599,3545,6992,59,173,204,6.414856,17.39519
91,71,3823,3542,6989,62,197,231,6.67955,15.16283
91,71,4017,3540,6987,73,209,265,7.63916,13.58629
91,71,3670,3537,6984,63,173,203,7.895874,14.88387
91,71,3913,3534,6982,73,179,241,8.333115,19.11198
91,71,4268,3531,6979,78,236,359,8.655228,19.76273
91,71,3990,3528,6977,67,136,222,8.018341,17.75162
91,71,2998,3526,6974,12,0,23,8.361572,13.36107
91,71,2968,3523,6972,15,76,29,7.370316,11.96407
91,71,3185,3520,6970,46,178,175,6.61171,14.2348
91,71,4113,3517,6967,73,317,428,5.540955,17.79707
91,71,4364,3582,7027,96,423,539,10.57333,20.12473
91,71,4021,3579,7025,94,473,590,11.4962,21.19714
91,71,3993,3576,7022,96,492,631,11.93629,23.98219
91,71,3641,3573,7020,92,439,570,11.81381,25.31804
91,71,3645,3571,7017,93,465,567,10.23248,24.00237
91,71,3516,3568,7015,84,383,482,10.6927,23.77496
91,71,3838,3565,7012,89,401,523,10.42886,21.1015
91,71,3663,3562,7010,81,349,443,9.452026,19.30942
91,71,3452,3559,7007,60,258,284,8.831833,18.35429
91,71,3834,3557,7005,72,289,340,8.205383,20.70874
91,71,4066,3554,7002,90,271,364,7.779388,22.67238
91,71,4027,3551,7000,82,236,299,7.564362,21.53209
91,71,3594,3548,6997,66,231,259,7.276016,22.60692
91,71,4421,3545,6995,84,248,336,7.088684,23.68446
91,71,3771,3542,6993,74,183,238,6.663284,20.43358
91,71,4474,3540,6990,84,248,383,7.93985,18.12057
91,71,4198,3537,6988,77,189,301,9.331726,16.31586
91,71,4482,3534,6985,86,227,364,9.667633,21.03392
91,71,4261,3531,6983,84,222,366,9.598251,20.70172
91,71,4316,3528,6980,83,227,362,10.11565,20.73807
91,71,3139,3526,6978,26,0,57,9.477341,17.50969
91,71,2871,3523,6976,16,76,30,8.798325,13.96346
91,71,3844,3520,6973,58,209,216,9.019104,13.1725
91,71,3747,3517,6971,78,359,441,7.311234,15.74696
91,71,4348,3576,7025,97,399,479,12.2675,22.03549
91,71,4297,3573,7023,97,397,482,12.35905,23.45688
91,71,3995,3571,7021,92,395,498,11.29279,26.01321
91,71,4163,3568,7018,88,319,415,11.55939,23.32689
91,71,4013,3565,7016,86,318,416,10.74431,23.23152
91,71,4344,3562,7013,90,305,418,11.39726,20.77466
91,71,4237,3559,7011,84,283,373,10.53012,21.43774
91,71,3521,3557,7008,69,222,274,10.14854,20.38557
91,71,4486,3554,7006,85,270,365,9.692917,22.12289
91,71,4220,3551,7003,92,334,438,9.168518,24.04907
91,71,4212,3548,7001,74,250,315,8.008865,24.79628
91,71,3937,3545,6998,66,258,312,7.005325,26.75334
91,71,4460,3542,6996,84,289,394,6.716431,27.46347
91,71,4139,3540,6994,83,286,413,8.113174,22.26561
91,71,4628,3537,6991,84,284,453,9.811646,21.84538
91,71,4286,3534,6989,89,277,428,10.62302,22.41661
91,71,4620,3531,6986,91,300,495,11.63847,22.86491
91,71,4516,3528,6984,85,266,456,10.80235,20.42365
91,71,3684,3526,6981,45,0,129,10.20361,19.16643
91,71,3246,3523,6979,21,0,37,10.38768,15.55919
91,71,3234,3520,6977,43,143,142,10.35068,12.22729
91,71,4317,3517,6974,78,276,394,9.592926,16.28154
91,71,4708,3573,7026,93,320,409,12.45915,22.15935
91,71,4483,3571,7024,95,315,411,12.24013,23.09668
91,71,4489,3568,7022,94,318,419,11.06888,25.1877
91,71,3952,3565,7019,89,272,355,11.35088,23.72435
91,71,4645,3562,7017,93,333,464,11.04535,23.4393
91,71,4516,3559,7014,94,291,423,10.45781,22.57661
91,71,4283,3557,7012,84,233,327,10.22421,24.00757
91,71,3705,3554,7009,73,269,338,9.076172,25.44881
91,71,4515,3551,7007,88,375,485,9.019958,26.93497
91,71,4411,3548,7004,83,344,443,7.543076,28.15172
91,71,3839,3545,7002,75,288,312,7.098694,28.14323
91,71,4350,3542,6999,83,338,433,7.268433,25.7923
91,71,4466,3540,6997,92,342,463,7.962357,24.39331
91,71,4379,3537,6995,90,389,539,9.545609,23.38098
91,71,4657,3534,6992,89,330,495,10.93919,23.50128
91,71,4366,3531,6990,90,311,471,11.91695,23.62004
91,71,4203,3528,6987,79,255,393,12.82677,22.19786
91,71,3855,3526,6985,54,0,145,12.35559,18.75514
91,71,3169,3523,6982,20,0,30,10.22617,19.14046
91,71,3656,3520,6980,45,120,104,10.99953,14.55486
91,71,3590,3517,6978,66,219,273,10.68076,19.10994
91,71,4318,3514,6975,80,251,383,10.08347,19.44739
91,71,4588,3568,7025,92,351,455,11.95242,23.62621
91,71,4541,3565,7023,92,390,488,10.74454,25.11893
91,71,4124,3562,7020,91,368,490,10.69926,24.42268
91,71,4839,3559,7018,92,336,472,10.21986,24.56026
91,71,4660,3557,7015,90,270,387,9.929413,25.13245
91,71,4089,3554,7013,83,257,315,10.33868,25.45468
91,71,3941,3551,7010,84,380,447,10.27109,27.50357
91,71,4421,3548,7008,95,526,595,9.266022,30.21555
91,71,4254,3545,7005,91,520,565,8.26506,27.57809
91,71,4005,3542,7003,90,438,490,7.871658,24.11772
91,71,4135,3540,7000,92,486,587,7.290619,22.22185
91,71,4518,3531,6993,86,318,444,11.91672,24.78622
91,71,3833,3528,6991,66,172,224,12.6763,26.36044
91,71,3424,3526,6988,38,126,103,13.40463,20.43565
91,71,3277,3523,6986,33,107,78,12.87479,19.38901
91,71,3805,3520,6983,60,165,177,10.70712,19.52826
91,71,4031,3517,6981,70,199,254,11.00488,22.13472
91,71,3853,3514,6979,82,290,411,11.06172,23.30904
91,71,4225,3559,7021,91,422,546,9.536438,26.68427
91,71,4592,3554,7016,92,294,387,9.562439,26.69415
91,71,4070,3551,7014,89,329,369,10.28691,26.99236
91,71,4214,3548,7011,95,546,608,9.730469,29.78734
91,71,4084,3528,6994,80,202,277,12.18433,27.21518
91,71,4013,3526,6992,74,216,258,13.44078,27.20851
91,71,3888,3523,6989,70,184,212,13.76743,20.66385
91,71,3800,3520,6987,63,206,243,13.65059,20.73997
91,71,4315,3517,6984,79,239,322,11.40974,24.61565
91,71,4403,3514,6982,83,271,391,10.72255,27.02342
91,71,4211,3512,6980,84,284,402,10.39882,26.09375
91,71,4565,3551,7017,92,390,467,10.04764,28.04903
91,71,4290,3548,7015,97,504,557,9.976349,29.75285
91,71,4506,3528,6998,92,272,378,9.859268,26.79666
91,71,4326,3526,6995,91,265,357,12.09462,29.96425
91,71,4097,3523,6993,87,218,312,13.94725,25.74957
91,71,4169,3520,6990,80,211,285,14.62209,23.4043
91,71,4166,3517,6988,83,297,392,14.0242,24.51801
91,71,4426,3514,6985,88,328,450,11.98425,26.27579
91,71,4373,3509,6981,83,300,396,9.991119,26.06738
91,71,4439,3526,6999,94,335,433,9.55397,28.37231
91,71,4521,3523,6996,94,292,401,11.61267,30.98407
91,71,4354,3520,6994,91,294,403,13.93958,29.11418
91,71,4339,3517,6991,90,297,384,15.13129,28.97052
91,71,4252,3514,6989,90,414,513,14.25766,27.86731
92,71,4229,3540,6928,87,486,564,9.723068,25.3511
92,71,4045,3540,6931,87,486,566,9.800232,24.02069
92,71,4261,3537,6929,87,499,602,10.11658,31.01773
92,71,3933,3534,6927,80,406,475,9.140961,26.71053
92,71,4215,3542,6937,90,457,547,8.439926,24.23882
92,71,4199,3540,6935,90,452,558,9.768799,24.41783
92,71,3979,3537,6932,80,506,584,10.28442,31.94563
92,71,4160,3534,6930,82,413,493,9.193665,29.74326
92,71,3372,3531,6928,67,304,292,8.698547,24.84615
92,71,4255,3542,6941,91,390,506,8.700592,24.88347
92,71,4185,3540,6938,86,468,581,8.625397,29.47015
92,71,4076,3537,6936,78,406,491,9.948761,31.99849
92,71,3822,3534,6934,80,391,441,9.017548,31.93114
92,71,3741,3531,6931,71,274,290,8.109055,27.37419
92,71,3121,3528,6929,39,0,173,6.361069,19.87285
92,71,3051,3526,6926,25,0,72,5.127808,9.882233
92,71,4252,3545,6947,86,401,524,7.400146,17.94388
92,71,4348,3542,6944,87,408,545,8.026978,23.99017
92,71,3941,3540,6942,83,393,460,7.997757,28.7058
92,71,4294,3537,6939,83,446,553,8.596024,30.18622
92,71,3914,3534,6937,79,337,381,8.12793,31.26508
92,71,3235,3531,6935,59,259,226,7.389206,28.70969
92,71,2987,3528,6932,22,0,78,5.367706,23.99667
92,71,2833,3526,6930,8,0,24,3.926895,13.4343
92,71,2785,3523,6927,12,0,20,2.149231,9.168503
92,71,4059,3545,6950,86,353,435,7.616318,19.65363
92,71,4211,3542,6948,82,482,613,7.473129,23.71642
92,71,3948,3540,6945,79,305,386,7.262024,27.34735
92,71,4040,3537,6943,82,414,492,7.340317,26.40239
92,71,3922,3534,6940,81,302,382,6.830917,27.22961
92,71,3741,3531,6938,69,251,271,5.659088,26.13434
92,71,3162,3528,6936,44,189,161,4.640137,20.10565
92,71,2721,3526,6933,9,0,25,3.659714,13.42552
92,71,2411,3523,6931,1,0,1,2.128876,5.976105
92,71,2216,3520,6928,0,0,0,-0.8319702,3.660828
92,71,2127,3517,6926,0,0,0,-1.684967,0.1278992
92,71,4358,3545,6954,83,343,447,7.852768,24.354
92,71,3745,3542,6951,78,344,426,7.289154,24.06943
92,71,4042,3540,6949,78,314,390,6.762527,22.57533
92,71,3376,3537,6946,58,205,210,6.533524,22.46924
92,71,3767,3534,6944,69,231,245,5.634735,22.89365
92,71,3205,3531,6941,46,164,138,4.917877,22.83096
92,71,3092,3528,6939,30,0,73,3.810852,16.48355
92,71,2660,3526,6937,8,0,8,2.958588,9.050919
92,71,2194,3523,6934,0,0,0,1.865723,1.108444
92,71,1992,3520,6932,0,0,0,0.3655701,-1.018158
92,71,1911,3517,6929,0,0,0,-1.93689,-0.006622314
92,71,4375,3545,6957,87,387,544,7.621124,26.44073
92,71,4062,3542,6955,78,230,300,7.544266,24.99568
92,71,3851,3540,6952,68,253,305,5.731735,19.87668
92,71,3490,3537,6950,54,128,141,5.413315,17.11452
92,71,3171,3534,6947,39,146,121,4.824509,17.73662
92,71,3174,3531,6945,33,0,88,3.974716,18.44899
92,71,2838,3528,6942,16,0,20,2.976959,13.06105
92,71,2367,3526,6940,9,0,3,2.013214,8.902512
92,71,1952,3523,6938,1,0,0,1.235046,1.822205
92,71,2039,3520,6935,0,0,0,1.214569,-1.459412
92,71,4449,3571,6982,94,383,624,7.828033,27.58498
92,71,3860,3568,6980,92,339,501,7.27803,28.12851
92,71,4648,3548,6963,83,327,494,6.164368,27.13438
92,71,4428,3545,6960,80,333,517,6.110703,27.06186
92,71,4290,3542,6958,78,261,363,5.734528,25.30196
92,71,3429,3540,6956,57,138,179,4.902222,21.41246
92,71,3674,3537,6953,54,140,174,4.776627,15.10027
92,71,2779,3534,6951,11,0,29,4.127304,12.55954
92,71,2972,3531,6948,12,0,28,2.95462,11.51511
92,71,2581,3528,6946,2,0,1,2.090607,8.454285
92,71,2222,3526,6944,3,0,1,1.256165,6.008331
92,71,1910,3523,6941,0,0,0,1.303864,3.327209
92,71,2098,3520,6939,1,0,0,1.683044,-0.9737244
92,71,4569,3576,6991,89,428,637,9.696747,25.81535
92,71,4334,3571,6986,95,435,663,7.480148,27.37247
92,71,4013,3568,6983,93,336,514,6.33548,26.70862
92,71,3640,3565,6981,93,428,570,5.878387,29.08762
92,71,4025,3562,6979,93,407,581,5.410751,27.60374
92,71,4420,3551,6969,87,357,525,4.776642,24.60562
92,71,4273,3548,6966,85,343,506,4.905258,25.72147
92,71,4412,3545,6964,77,282,433,5.043686,23.50558
92,71,3712,3542,6961,77,210,287,4.720703,22.10582
92,71,3380,3540,6959,40,0,119,4.148941,18.50899
92,71,3125,3537,6957,28,0,79,3.806213,14.88977
92,71,2763,3534,6954,5,0,9,3.384445,8.6539
92,71,2277,3531,6952,3,0,3,2.301559,6.46817
92,71,2182,3528,6949,1,0,0,1.237549,3.536484
92,71,2025,3526,6947,0,0,0,0.6170349,5.53392
92,71,2031,3523,6945,1,0,0,1.317688,5.99295
92,71,2229,3520,6942,2,0,1,2.11676,5.079803
92,71,4546,3579,6997,90,431,634,11.56186,22.35242
92,71,4426,3576,6994,89,478,709,9.988968,25.57458
92,71,4540,3573,6992,90,438,661,8.752579,27.78722
