doy,doy_sin,Elevation_m,Latitude,Longitude,fsca,recon_swemean,recon_swe,TB10V_TB18V,TB18V_TB36V
92,71,4013,3568,6983,76,372,228,6.997269,25.45457
92,71,3640,3565,6981,70,461,308,6.496613,24.65448
92,71,4025,3562,6979,76,441,312,5.4832,27.71533
92,71,4420,3551,6969,79,386,287,3.883667,20.392
92,71,4273,3548,6966,76,376,245,3.557281,25.41251
92,71,4412,3545,6964,71,312,184,3.086884,27.62785
92,71,3712,3542,6961,54,232,70,2.347641,19.47066
92,71,3380,3540,6959,17,0,12,1.886978,11.59685
92,71,3125,3537,6957,13,0,12,1.438171,4.68187
92,71,2763,3534,6954,3,0,3,0.7131348,0.7826385
92,71,2277,3531,6952,0,0,1,0.5741882,-1.483032
92,71,2182,3528,6949,0,0,0,1.104691,-3.208694
92,71,2025,3526,6947,0,0,0,1.217377,-4.098755
92,71,2031,3523,6945,0,0,0,1.673523,-4.320312
92,71,2229,3520,6942,0,0,0,1.618835,-3.469208
92,71,4546,3579,6997,89,466,352,10.76489,25.97261
92,71,4426,3576,6994,89,517,399,9.243408,29.17462
92,71,4540,3573,6992,88,475,364,8.529297,28.98122
92,71,4442,3571,6989,84,418,307,7.134277,29.33965
92,71,3963,3568,6987,74,331,177,6.13028,26.18047
92,71,3446,3565,6984,60,302,166,5.685654,22.17795
92,71,3970,3562,6982,72,423,255,4.798767,20.24109
92,71,4026,3559,6980,74,455,307,3.411621,22.7382
92,71,4333,3554,6975,81,447,327,2.663208,24.85638
92,71,4043,3551,6972,66,329,167,2.895905,23.10507
92,71,4300,3548,6970,69,328,162,3.648178,17.57738
92,71,3712,3545,6967,54,233,76,3.398026,17.20885
92,71,3650,3542,6965,32,145,33,2.346909,13.79964
92,71,2913,3540,6962,5,0,4,0.9635315,10.68649
92,71,2713,3537,6960,1,0,1,0.7612,5.404968
92,71,2294,3534,6958,0,0,0,0.7750092,-1.173004
92,71,2333,3531,6955,0,0,0,-0.4718628,-4.446045
92,71,2312,3528,6953,0,0,1,0.4971008,-3.039612
92,71,2240,3526,6950,0,0,0,0.7455139,-3.944855
92,71,2435,3523,6948,0,0,0,1.49588,-3.380981
92,71,2426,3520,6946,0,0,1,2.563202,-4.413452
92,71,2633,3517,6943,0,85,0,2.581757,-3.439362
92,71,4543,3579,7000,92,451,336,10.05945,26.55087
92,71,4291,3576,6998,86,451,323,9.062683,29.23592
92,71,4343,3573,6995,82,489,337,8.546829,32.94756
92,71,4274,3571,6993,81,372,234,7.312073,32.94017
92,71,3807,3568,6990,66,267,106,6.130157,29.44528
92,71,3370,3565,6988,42,206,67,4.984833,23.92131
92,71,3721,3562,6985,56,300,155,4.383163,18.00526
92,71,3652,3559,6983,62,332,168,3.399368,14.85229
92,71,4180,3557,6981,71,424,280,1.231644,16.65974
92,71,4365,3554,6978,68,329,204,2.887665,18.54367
92,71,3789,3551,6976,47,214,62,2.832108,20.96379
92,71,3576,3548,6973,38,209,58,2.955856,18.09396
92,71,3557,3545,6971,27,121,19,3.117264,12.16341
92,71,3064,3542,6968,5,71,5,2.315674,3.100815
92,71,2893,3540,6966,2,0,2,0.8591614,5.572586
92,71,2449,3537,6964,0,0,0,-0.0506897,5.636948
92,71,2355,3534,6961,0,0,1,-0.04335022,3.234055
92,71,2737,3531,6959,3,0,4,0.05839539,-2.728119
92,71,2768,3528,6956,3,81,5,0.3521729,-3.975891
92,71,2949,3526,6954,10,109,11,0.3956604,-1.786072
92,71,2503,3523,6951,3,0,2,1.433716,-1.091644
92,71,2777,3520,6949,3,0,3,2.451965,-1.976135
92,71,2954,3517,6947,7,118,7,2.924805,-2.132568
92,71,4590,3579,7004,93,405,309,9.469345,27.63031
92,71,4638,3576,7001,91,399,288,8.8573,29.69571
92,71,4088,3573,6999,80,391,251,8.413879,33.12198
92,71,3996,3571,6996,73,350,182,7.585129,36.75665
92,71,3502,3568,6994,45,219,64,6.254166,34.55595
92,71,3206,3565,6991,28,169,41,4.753326,28.49496
92,71,3128,3562,6989,30,170,63,3.706589,21.68951
92,71,3599,3559,6986,45,0,68,2.956711,15.57573
92,71,3356,3557,6984,42,0,76,2.18071,11.556
92,71,3874,3554,6982,57,309,114,2.535416,12.24406
92,71,3405,3551,6979,24,0,25,2.451584,13.15311
92,71,3059,3548,6977,7,0,7,2.665405,14.68242
92,71,3041,3545,6974,3,0,2,2.485306,13.17128
92,71,2655,3542,6972,0,0,0,2.451508,6.016724
92,71,2482,3540,6969,0,0,0,1.21344,-2.67984
92,71,2469,3537,6967,0,84,0,-0.4530334,1.176422
92,71,2516,3534,6965,2,0,2,-0.1527405,3.110062
92,71,2686,3531,6962,3,0,4,0.4185791,-2.801147
92,71,3273,3528,6960,19,127,22,1.251617,-4.152557
92,71,3448,3526,6957,40,172,50,-0.259552,-1.652466
92,71,3093,3523,6955,18,117,15,0.05715942,2.665222
92,71,2834,3520,6952,6,68,5,0.979248,4.507675
92,71,4518,3579,7007,91,428,311,8.888153,27.06863
92,71,4373,3576,7005,88,379,248,8.602692,30.97902
92,71,4467,3573,7002,87,391,271,8.414871,32.50375
92,71,3942,3571,7000,79,394,237,7.860657,36.37881
92,71,3547,3568,6997,66,322,152,6.860962,37.18227
92,71,3345,3565,6995,56,257,119,5.096283,32.57758
92,71,3275,3562,6992,47,209,104,3.246918,21.30946
92,71,2997,3559,6990,27,0,48,2.892044,18.8378
92,71,3105,3557,6987,18,0,28,2.286224,15.38791
92,71,3312,3554,6985,32,0,61,1.927307,14.34724
92,71,3109,3551,6983,10,0,14,2.25235,14.20946
92,71,2763,3548,6980,3,0,5,2.44902,7.756378
92,71,2476,3545,6978,0,0,1,2.385391,9.296127
92,71,2518,3542,6975,1,0,1,2.674316,7.969727
92,71,2764,3540,6973,4,136,5,1.822937,3.639252
92,71,2681,3537,6970,4,101,6,0.2561493,-0.32901
92,71,3215,3534,6968,22,123,28,0.6526184,1.090057
92,71,2581,3531,6966,5,95,7,1.567032,0.2364502
92,71,2831,3528,6963,9,0,11,1.845825,-3.15451
92,71,3183,3526,6961,16,0,18,2.699417,-4.286865
92,71,3429,3523,6958,21,91,16,2.772018,1.429031
92,71,3300,3520,6956,25,123,22,0.4512329,7.634735
92,71,3361,3517,6954,38,253,65,1.583099,7.967834
92,71,4677,3582,7013,91,409,352,9.254517,25.28899
92,71,4579,3579,7011,91,428,325,9.014618,24.53288
92,71,4080,3576,7008,86,405,252,8.785614,31.51164
92,71,4213,3573,7006,88,447,286,8.501587,32.84682
92,71,4186,3571,7003,80,331,193,8.1996,34.91977
92,71,3779,3568,7001,75,330,175,7.445129,35.35765
92,71,3726,3565,6998,75,343,209,5.998367,33.77097
92,71,3507,3562,6996,52,179,109,4.129669,23.15283
92,71,3095,3559,6993,14,0,23,4.233475,15.19655
92,71,2761,3557,6991,1,0,2,3.153381,15.55698
92,71,2701,3554,6988,4,0,7,2.654434,15.92029
92,71,2740,3551,6986,2,0,3,1.99086,13.61017
92,71,2668,3548,6984,1,0,2,2.504486,8.404999
92,71,3010,3545,6981,12,117,15,2.439194,6.93338
92,71,2946,3542,6979,6,86,6,3.01619,4.07225
92,71,2776,3540,6976,8,0,12,3.077866,3.3125
92,71,3311,3537,6974,18,144,26,1.583679,5.208862
92,71,3325,3534,6971,38,225,81,2.475128,2.868866
92,71,3216,3531,6969,26,0,50,3.048965,0.8726044
92,71,2537,3528,6967,1,0,1,3.032532,-1.927704
92,71,2712,3526,6964,1,64,1,3.26886,-3.741531
92,71,3023,3523,6962,12,141,18,3.466782,-0.6018219
92,71,3288,3520,6959,39,222,56,4.062775,5.722641
92,71,3893,3517,6957,63,296,115,1.037689,12.13901
92,71,4769,3587,7022,92,363,327,10.69751,21.23566
92,71,4737,3585,7019,93,416,373,11.3326,21.16624
92,71,4561,3582,7017,91,393,311,10.34314,22.77032
92,71,4390,3579,7014,88,393,301,9.653656,26.89024
92,71,4432,3576,7012,92,416,304,9.291885,32.72656
92,71,3749,3573,7009,82,368,229,8.941437,33.09393
92,71,3813,3571,7007,71,284,127,8.542587,33.85625
92,71,3486,3568,7004,53,0,103,8.045212,33.06006
92,71,3701,3565,7002,60,0,139,6.753464,31.71738
92,71,3199,3562,6999,17,0,23,5.3069,27.14046
92,71,2901,3559,6997,2,92,3,5.577972,15.87584
92,71,2875,3557,6994,6,101,12,4.525757,17.36707
92,71,3040,3554,6992,17,132,36,3.921036,16.8463
92,71,2988,3551,6989,20,124,42,3.465836,18.38344
92,71,2801,3548,6987,9,0,16,3.176743,17.02658
92,71,3444,3545,6985,32,193,60,3.369949,9.553619
92,71,3018,3542,6982,17,0,29,3.57431,5.978943
92,71,3418,3540,6980,18,109,30,4.254929,6.75914
92,71,3142,3537,6977,19,122,31,3.50087,10.50768
92,71,3844,3534,6975,62,271,123,4.26593,11.55777
92,71,3759,3531,6972,49,211,107,4.906235,6.096771
92,71,3027,3528,6970,11,106,16,4.474854,2.448441
92,71,2794,3526,6968,8,95,14,4.240005,-1.034882
92,71,3516,3523,6965,48,235,82,3.829407,-2.160385
92,71,3805,3520,6963,68,308,130,4.253708,5.179825
92,71,3748,3517,6960,65,390,149,3.509079,10.81905
92,71,4491,3585,7023,93,344,291,10.63177,20.94508
92,71,4646,3582,7020,89,385,312,10.80981,22.425
92,71,4148,3579,7018,86,358,252,10.36398,27.32526
92,71,4308,3576,7015,89,409,302,9.886566,33.12671
92,71,4068,3573,7013,83,334,225,9.473694,34.89792
92,71,3393,3571,7010,57,247,125,8.913422,33.38916
92,71,3158,3568,7008,32,175,67,8.535721,33.24496
92,71,3164,3565,7005,26,0,48,7.436951,29.26263
92,71,2886,3562,7003,7,122,13,6.241638,27.41293
92,71,3018,3559,7000,24,193,56,6.674362,20.61351
92,71,3258,3557,6998,48,236,143,6.75946,17.97458
92,71,3360,3554,6995,40,173,122,5.673462,18.92133
92,71,3592,3551,6993,42,191,102,5.184097,19.3317
92,71,3452,3548,6990,40,177,84,5.008163,22.38863
92,71,3119,3545,6988,26,149,51,5.050369,21.23209
92,71,3701,3542,6986,42,194,83,5.37558,12.22948
92,71,3186,3540,6983,27,135,44,5.55899,11.0825
92,71,3740,3537,6981,33,147,49,5.493439,11.00406
92,71,3684,3534,6978,49,229,97,5.788589,14.40984
92,71,4373,3531,6976,70,233,123,6.192139,7.851257
92,71,3661,3528,6973,47,133,59,6.149612,8.233307
92,71,2792,3526,6971,6,0,7,5.515686,2.43927
92,71,3114,3523,6969,21,100,30,4.387405,0.9227905
92,71,4141,3520,6966,61,264,116,4.254501,3.462448
92,71,4556,3585,7026,91,379,336,9.983643,22.27774
92,71,4216,3582,7024,85,451,345,10.60295,23.40677
92,71,4120,3579,7021,81,365,256,10.60999,27.34628
92,71,3697,3576,7019,81,413,281,10.29179,32.20743
92,71,3625,3573,7016,68,311,185,9.903412,35.90137
92,71,3327,3571,7014,56,284,164,9.312363,35.04691
92,71,3197,3568,7011,51,286,164,8.916901,32.93033
92,71,3188,3565,7009,53,312,181,8.236542,30.28253
92,71,3113,3562,7006,47,288,152,7.135254,25.72993
92,71,3177,3559,7004,47,248,139,7.224762,23.80582
92,71,3760,3557,7001,74,344,231,7.737747,20.08672
92,71,3693,3554,6999,68,302,200,7.631149,21.47392
92,71,3249,3551,6996,47,205,113,6.809952,20.92627
92,71,4072,3548,6994,60,232,130,6.667374,23.3161
92,71,3599,3545,6992,47,189,95,6.898376,23.01656
92,71,3823,3542,6989,51,208,100,7.003815,22.31392
92,71,4017,3540,6987,62,225,114,7.064438,20.40276
92,71,3670,3537,6984,50,181,86,6.721695,18.64893
92,71,3913,3534,6982,56,197,91,6.804108,15.97273
92,71,4268,3531,6979,68,263,143,7.021317,17.30322
92,71,3990,3528,6977,56,157,67,6.572052,14.24352
92,71,2998,3526,6974,7,0,5,6.680161,8.095093
92,71,2968,3523,6972,8,79,15,5.577454,4.379105
92,71,3185,3520,6970,32,194,55,4.864243,4.827988
92,71,4113,3517,6967,63,351,155,4.757126,9.577515
92,71,4364,3582,7027,90,443,382,9.887894,22.92102
92,71,4021,3579,7025,91,497,397,10.55588,24.89253
92,71,3993,3576,7022,92,519,417,10.33279,30.68567
92,71,3641,3573,7020,85,467,344,10.0742,33.57756
92,71,3645,3571,7017,84,492,356,9.719345,35.04182
92,71,3516,3568,7015,77,406,296,9.331848,33.3868
92,71,3838,3565,7012,84,426,318,9.12381,31.67667
92,71,3663,3562,7010,72,373,256,8.221375,27.28091
92,71,3452,3559,7007,54,271,176,7.562042,23.96918
92,71,3834,3557,7005,66,306,199,8.00322,23.99254
92,71,4066,3554,7002,80,293,191,7.96344,24.82771
92,71,4027,3551,7000,70,255,151,8.415939,27.68172
92,71,3594,3548,6997,63,246,138,7.758438,24.14244
92,71,4421,3545,6995,78,269,163,7.902847,23.42342
92,71,3771,3542,6993,60,199,112,7.310226,21.76788
92,71,4474,3540,6990,82,274,175,7.220734,17.24356
92,71,4198,3537,6988,70,211,128,8.102005,20.92497
92,71,4482,3534,6985,79,253,159,8.556076,18.07445
92,71,4261,3531,6983,79,249,156,8.160645,20.28719
92,71,4316,3528,6980,70,252,143,7.430878,19.07092
92,71,3139,3526,6978,14,0,14,7.897797,12.22273
92,71,2871,3523,6976,9,79,16,7.146408,7.870392
92,71,3844,3520,6973,48,231,90,6.818039,9.609421
92,71,3747,3517,6971,66,393,167,5.71553,13.8394
92,71,4348,3576,7025,94,412,376,10.16751,25.44476
92,71,4297,3573,7023,94,413,355,10.19646,28.31631
92,71,3995,3571,7021,89,417,323,9.884995,30.61816
92,71,4163,3568,7018,87,339,257,9.755386,32.76056
92,71,4013,3565,7016,83,339,253,9.481476,31.88228
92,71,4344,3562,7013,86,325,259,9.420166,30.28539
92,71,4237,3559,7011,79,302,220,8.352036,25.6403
92,71,3521,3557,7008,60,238,147,7.752182,25.98257
92,71,4486,3554,7006,79,291,202,8.060028,25.95715
92,71,4220,3551,7003,82,358,245,8.15921,30.09892
92,71,4212,3548,7001,72,268,168,7.655396,31.48772
92,71,3937,3545,6998,72,277,158,7.045517,26.50136
92,71,4460,3542,6996,81,313,201,6.871735,24.93164
92,71,4139,3540,6994,83,314,191,8.200012,22.99086
92,71,4628,3537,6991,87,315,204,9.18483,24.03705
92,71,4286,3534,6989,83,306,196,9.921692,24.6256
92,71,4620,3531,6986,85,335,218,10.58667,21.46947
92,71,4516,3528,6984,79,299,185,9.551193,21.06728
92,71,3684,3526,6981,33,0,33,8.536758,16.14206
92,71,3246,3523,6979,14,81,14,7.51329,12.72778
92,71,3234,3520,6977,34,155,50,8.924362,9.233566
92,71,4317,3517,6974,71,309,133,7.998596,13.3761
92,71,4708,3573,7026,94,329,337,9.696259,24.99046
92,71,4483,3571,7024,94,328,305,9.606995,25.38086
92,71,4489,3568,7022,94,335,282,9.77359,27.47345
92,71,3952,3565,7019,86,288,227,9.90979,30.04546
92,71,4645,3562,7017,89,354,295,9.660645,29.9895
92,71,4516,3559,7014,90,312,261,9.067062,28.17448
92,71,4283,3557,7012,79,250,190,8.785431,27.31055
92,71,3705,3554,7009,71,288,180,8.533569,26.1879
92,71,4515,3551,7007,85,400,282,8.233521,28.37784
92,71,4411,3548,7004,80,368,253,7.833786,32.04214
92,71,3839,3545,7002,73,307,161,7.556931,30.21091
92,71,4350,3542,6999,80,364,219,7.440857,26.94252
92,71,4466,3540,6997,86,372,227,8.016556,22.78209
92,71,4379,3537,6995,89,423,265,9.571732,22.11501
92,71,4657,3534,6992,88,361,247,10.42889,23.6207
92,71,4366,3531,6990,83,344,206,11.28905,24.79041
92,71,4203,3528,6987,70,285,128,11.79242,21.98622
92,71,3855,3526,6985,40,101,32,11.0452,18.21355
92,71,3169,3523,6982,12,72,10,9.316223,15.50404
92,71,3656,3520,6980,33,128,32,8.061813,15.32611
92,71,3590,3517,6978,51,242,86,7.882904,15.44362
92,71,4318,3514,6975,61,284,115,7.647018,18.63951
92,71,4588,3568,7025,94,366,342,9.73024,24.1909
92,71,4541,3565,7023,92,407,353,9.380753,25.97246
92,71,4124,3562,7020,87,392,299,9.926575,27.04288
92,71,4839,3559,7018,87,356,313,9.502258,27.97128
92,71,4660,3557,7015,85,288,250,9.500381,27.30005
92,71,4089,3554,7013,80,272,191,9.729294,27.52797
92,71,3941,3551,7010,81,404,256,9.500046,27.96086
92,71,4421,3548,7008,88,555,362,9.035858,27.91312
92,71,4254,3545,7005,87,551,317,8.68483,28.99278
92,71,4005,3542,7003,85,468,251,8.073441,26.84207
92,71,4135,3540,7000,84,523,292,7.992142,24.61162
92,71,4518,3531,6993,79,349,200,10.79485,24.84706
92,71,3833,3528,6991,60,192,57,11.36641,25.64471
92,71,3424,3526,6988,35,133,35,11.76019,21.40813
92,71,3277,3523,6986,25,118,32,11.59438,16.73196
92,71,3805,3520,6983,52,178,70,10.82529,16.57895
92,71,4031,3517,6981,63,219,95,9.242157,19.38245
92,71,3853,3514,6979,68,326,126,8.136536,21.44727
92,71,4225,3559,7021,86,449,331,9.465347,24.48647
92,71,4592,3554,7016,87,311,254,9.735779,27.14137
92,71,4070,3551,7014,83,346,234,10.07806,28.09241
92,71,4214,3548,7011,87,576,370,9.783325,26.96561
92,71,4084,3528,6994,72,225,94,10.34804,26.6667
92,71,4013,3526,6992,70,235,109,11.37131,26.48071
92,71,3888,3523,6989,62,199,93,11.49228,22.44936
92,71,3800,3520,6987,65,224,100,12.2596,18.62576
92,71,4315,3517,6984,79,263,129,11.49847,19.133
92,71,4403,3514,6982,77,302,146,10.24857,23.4686
92,71,4211,3512,6980,68,318,132,8.630859,27.01166
92,71,4565,3551,7017,91,409,314,9.584534,26.68925
92,71,4290,3548,7015,89,528,367,9.326782,28.53412
92,71,4506,3528,6998,81,299,162,8.639572,27.36046
92,71,4326,3526,6995,81,291,145,10.67551,27.27115
92,71,4097,3523,6993,79,242,123,11.95148,26.58279
92,71,4169,3520,6990,77,233,110,12.31461,23.84705
92,71,4166,3517,6988,78,327,153,12.22455,21.4039
92,71,4426,3514,6985,76,363,173,12.06981,20.40022
92,71,4373,3509,6981,66,333,128,8.300354,29.82965
92,71,4439,3526,6999,81,366,182,9.422089,24.32822
92,71,4521,3523,6996,83,321,173,11.05708,27.09966
92,71,4354,3520,6994,83,323,166,12.89392,27.46704
92,71,4339,3517,6991,76,325,160,13.16289,26.21132
92,71,4252,3514,6989,73,452,210,13.04802,22.14452
93,72,4229,3540,6928,80,517,323,7.976013,18.36185
93,72,4045,3540,6931,79,514,341,7.838348,18.76195
93,72,4261,3537,6929,80,535,310,8.624023,18.42294
93,72,3933,3534,6927,76,443,184,8.006927,15.99875
93,72,4215,3542,6937,81,482,353,5.421707,18.43443
93,72,4199,3540,6935,84,482,320,7.40094,20.33083
93,72,3979,3537,6932,79,544,286,8.178604,19.18542
93,72,4160,3534,6930,78,449,209,7.84729,16.9297
93,72,3372,3531,6928,60,332,68,7.617737,12.298
93,72,4255,3542,6941,80,416,298,4.313995,18.487
93,72,4185,3540,6938,79,504,298,6.721863,20.02515
93,72,4076,3537,6936,79,440,225,7.460938,21.10654
93,72,3822,3534,6934,74,427,153,8.21283,16.54825
93,72,3741,3531,6931,63,296,72,7.28714,13.13353
93,72,3121,3528,6929,32,217,34,6.540405,7.959839
93,72,3051,3526,6926,13,137,10,4.838501,1.555725
93,72,4252,3545,6947,77,428,308,5.609741,10.89095
93,72,4348,3542,6944,80,438,307,4.583832,17.99931
93,72,3941,3540,6942,75,422,228,5.466248,18.69269
93,72,4294,3537,6939,78,482,263,6.373749,19.78394
93,72,3914,3534,6937,74,367,138,7.261658,17.42133
93,72,3235,3531,6935,56,283,67,7.181122,10.94606
93,72,2987,3528,6932,17,0,12,6.066254,6.818176
93,72,2833,3526,6930,1,0,1,4.823349,2.365341
93,72,2785,3523,6927,0,0,0,2.52124,-2.202332
93,72,4059,3545,6950,76,379,227,5.940735,15.94815
93,72,4211,3542,6948,79,521,305,5.606491,17.396
93,72,3948,3540,6945,73,334,160,4.796402,18.69049
93,72,4040,3537,6943,74,450,205,5.507339,16.99071
93,72,3922,3534,6940,70,336,112,5.979065,15.54318
93,72,3741,3531,6938,64,278,67,6.321823,11.72957
93,72,3162,3528,6936,39,202,36,5.01561,6.683456
93,72,2721,3526,6933,5,0,3,2.846893,3.061981
93,72,2411,3523,6931,0,0,0,1.678192,-1.190186
93,72,2216,3520,6928,0,0,0,-0.1410217,-2.079895
93,72,2127,3517,6926,0,0,0,-1.110107,-2.147949
93,72,4358,3545,6954,81,366,260,5.45639,18.52533
93,72,3745,3542,6951,72,375,177,5.242889,16.42612
93,72,4042,3540,6949,71,344,153,4.407883,17.62024
93,72,3376,3537,6946,52,226,70,4.385223,16.35385
93,72,3767,3534,6944,57,255,60,4.896393,10.94974
93,72,3205,3531,6941,41,179,25,5.354858,7.521637
93,72,3092,3528,6939,17,0,14,3.976257,4.887756
93,72,2660,3526,6937,1,0,1,1.775879,2.686035
93,72,2194,3523,6934,0,0,0,0.4009094,0.7932129
93,72,1992,3520,6932,0,0,0,-0.03939819,-2.68692
93,72,1911,3517,6929,0,0,0,-0.4495239,-3.213135
93,72,4375,3545,6957,87,414,332,4.674484,19.32016
93,72,4062,3542,6955,71,251,130,4.777847,14.43666
93,72,3851,3540,6952,63,277,107,3.729675,13.77997
93,72,3490,3537,6950,51,136,39,3.382996,14.39301
93,72,3171,3534,6947,32,167,28,3.683578,8.509048
93,72,3174,3531,6945,26,114,16,3.790253,1.892639
93,72,2838,3528,6942,10,0,8,3.058807,0.8652344
93,72,2367,3526,6940,2,0,1,1.678955,0.1176147
93,72,1952,3523,6938,0,0,0,0.6445312,-0.5276794
93,72,2039,3520,6935,0,0,0,0.02371216,-3.008362
93,72,4449,3571,6982,92,421,322,9.114166,23.16129
93,72,3860,3568,6980,82,371,243,8.306503,23.64928
93,72,4648,3548,6963,83,352,298,3.923752,26.26329
93,72,4428,3545,6960,80,365,266,3.924042,23.29736
93,72,4290,3542,6958,69,289,141,3.686401,15.97101
93,72,3429,3540,6956,47,159,39,3.385269,9.052704
93,72,3674,3537,6953,51,149,49,2.419159,8.155823
93,72,2779,3534,6951,14,0,11,2.286926,6.690216
93,72,2972,3531,6948,10,0,8,2.238129,2.233078
93,72,2581,3528,6946,7,0,5,1.265015,-1.692078
93,72,2222,3526,6944,1,0,1,0.9264221,-2.911469
93,72,1910,3523,6941,0,0,0,1.196289,-3.937988
93,72,2098,3520,6939,0,0,0,0.3628235,-3.014435
93,72,4569,3576,6991,92,464,356,10.7094,25.55368
93,72,4334,3571,6986,92,471,372,8.624359,25.0184
93,72,4013,3568,6983,83,372,228,7.432922,22.75943
93,72,3640,3565,6981,77,461,304,5.848618,21.0378
93,72,4025,3562,6979,81,441,312,4.396912,23.14775
93,72,4420,3551,6969,83,386,287,2.77626,18.69701
93,72,4273,3548,6966,79,376,245,2.293854,21.30804
93,72,4412,3545,6964,75,312,184,2.77124,22.21443
93,72,3712,3542,6961,59,232,69,2.711334,17.77644
93,72,3380,3540,6959,22,0,13,2.453033,10.54964
93,72,3125,3537,6957,16,0,12,1.752594,3.078812
93,72,2763,3534,6954,7,0,4,0.8442688,1.017273
93,72,2277,3531,6952,2,0,1,0.7311096,-0.9312744
93,72,2182,3528,6949,0,0,0,0.6459351,-2.634583
93,72,2025,3526,6947,0,0,0,0.5989075,-3.96405
93,72,2031,3523,6945,0,0,0,1.515015,-5.280243
93,72,2229,3520,6942,0,0,0,1.536255,-4.196564
